RegionID,SizeRank,RegionName,RegionType,StateName,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31
102001,0,United States,country,,0.22725475056150213,0.2516312810452797,0.27359501682470705,0.2865055522769764,0.2860005322189893,0.27247691921676437,0.2500837870761428,0.22928377542623232,0.21193950953893395,0.1975068277202804,0.1833028612769866,0.17976643519574234,0.18869896072492243,0.21096550783000353,0.23357388928754128,0.25092014259729734,0.2559888962589086,0.25000985574005974,0.23752214798429408,0.22562977275347773,0.21598780096643888,0.20672791934672197,0.19620264714450897,0.195819893512554,0.21261660105572436,0.24305532642792596,0.2601975396926785,0.267509566269732,0.275906194746205,0.2979957936848922,0.32302450871142274,0.34034764261178624,0.3520233650364309,0.35315682379603713,0.348685063058155,0.3488428511958996,0.3718584613619669,0.4215846008899095,0.4800680585522312,0.5305674798627588,0.5557391778440446,0.5532348477313742,0.5270649684236685,0.4930679883129712,0.4667344348102726,0.45032024296931733,0.4392199456349148,0.44571187475132024,0.47930466878687383,0.5337399288926763,0.5782244847379163,0.5884667832386008,0.5555181465424045,0.48827581220092786
394913,1,"New York, NY",msa,NY,0.19582331534478636,0.19514444904319397,0.20542939338541424,0.219492407714762,0.23623730009674349,0.24571996600658183,0.23921742463698722,0.226057550020171,0.20817614028580234,0.19405138481712803,0.18448863020512044,0.17789411500340355,0.17530185173645285,0.17360167050073386,0.1856907816677016,0.19991661070834543,0.21489268101705447,0.22108806792906935,0.2132005544689195,0.20226608490952394,0.1913101895066298,0.19190297856259728,0.1884100684836072,0.18455611264024863,0.18627379708343692,0.207082025632801,0.22687660582000427,0.23931677133042065,0.24575384575411383,0.27663817789404466,0.31785461948045085,0.3558539506621858,0.3767739978838947,0.3870768511416598,0.38968577733195486,0.3779870245680325,0.3641327628743538,0.37009671876976186,0.3980482270906462,0.44858016345082624,0.492631117785803,0.5193865462853652,0.5199822860617166,0.5045631678974988,0.48726453555001825,0.46912192163377764,0.45483643398979945,0.44641332392435523,0.45003365959352637,0.48316753400921036,0.5327660938719904,0.5840298359591407,0.6101099374240992,0.6046822645864044
753899,2,"Los Angeles, CA",msa,CA,0.40136935393561707,0.43362356765037074,0.45319771206082243,0.45433154290015904,0.4433089629468185,0.42189986047399947,0.39308774558838366,0.3633813563402338,0.3370222166835018,0.31691602310750894,0.29402653482918356,0.28306190590018293,0.2870878397686077,0.31338944881365943,0.3365637147958254,0.35416659948448165,0.35527294638140144,0.35470865643693644,0.3469697051957758,0.34561031441975437,0.34561657622873626,0.34632352664458826,0.33775239582163624,0.3475602979976041,0.3830392725795806,0.42902622363610465,0.42495213868408505,0.3942416792043582,0.38152424502832966,0.4101975657000105,0.4539351945678551,0.48388071133858873,0.5076176379565792,0.5189022100708348,0.5203234894353718,0.5238326344929868,0.5525502452066603,0.6020244285644458,0.6488932784995659,0.6791388590501558,0.6950827796103995,0.694264454242338,0.6791710680015526,0.6618048800598778,0.65476734591913,0.6541311443070691,0.6503114514222904,0.6663184885945884,0.7023873221138324,0.7456889631719906,0.764155919154578,0.7447608496889293,0.6796310519110343,0.5790689420774014
394463,3,"Chicago, IL",msa,IL,0.15233818271610733,0.17230528424938774,0.19391782504018176,0.21058313941959683,0.21507713956907695,0.206723939231694,0.19016476504467295,0.1753624339704443,0.16283336220479153,0.15077463627032392,0.14032063361825098,0.13876474038764974,0.14927546823933438,0.16566589635366594,0.18411475086757356,0.1943243258196309,0.19861051714632563,0.19513919710631122,0.18721206491496512,0.1775011580643924,0.16612156983602275,0.15652575334176225,0.1469220224386741,0.13835907405003253,0.14353203480574847,0.15668516491656378,0.1764857775385628,0.18271487246970333,0.19528917534564075,0.20959485276776635,0.23341317900303882,0.24743353509797517,0.259428523214378,0.26501738347628623,0.26499185517690443,0.26493627531198644,0.2757356871499278,0.31418463834045246,0.37356332774729323,0.43971974544765396,0.4864394400721799,0.4934799945472148,0.4649005342773498,0.41847367742395997,0.3749747429346444,0.34942422416887003,0.32667514077825693,0.332535950520711,0.370563648975839,0.44883618633908795,0.5242223783290262,0.5639006813662765,0.5512743023030351,0.4888055099875102
394514,4,"Dallas, TX",msa,TX,0.2670087407832802,0.3000958435162554,0.32353510245466416,0.33197240714408566,0.3196908756230461,0.2933862291285924,0.2618958802612909,0.2349510682215611,0.2167107696719929,0.19984104996057503,0.18589007177254802,0.18073888397460744,0.18891795562227995,0.20889222013214173,0.22489990710160415,0.23444464466031292,0.23245417867625182,0.22451007227808728,0.20967583705779314,0.19700872645189085,0.18571531022075918,0.1795269289336413,0.17132710433404297,0.17691776992628672,0.1908620334666419,0.21530873206010318,0.22602434626823345,0.235861357445042,0.24831864360673883,0.2696734421577274,0.2907836988951373,0.3033033433675791,0.315958301954941,0.3229962776356858,0.32949104347427066,0.35298440164435013,0.4060681689820318,,0.5788167858760432,0.6445081637123923,0.669667740007177,0.664048695731564,0.6275116431040051,0.5816871009265078,0.5490738587323236,0.5367554483223081,0.5376484181737555,0.5583381347673414,0.6119098831013783,0.6810572512417123,0.7301037618902114,0.7277663416187883,0.6698191522533664,0.5551312328050767
394692,5,"Houston, TX",msa,TX,0.13737872520929836,0.15190128196396344,0.16712267103419734,0.17694226195904314,0.17433107499543632,0.165295346356669,0.15444048210842795,0.14260472129352708,0.13498971582358452,0.13114631762695192,0.12960211877404618,0.13148058800968732,0.13157908694743783,0.14219983745242437,0.15238063429935544,0.16204021491157392,0.1613535610279492,0.15256948004819976,0.14457347291664158,0.13586813004824072,0.13566203050266068,0.13151819914617738,0.12848742147215697,0.12586743055725633,0.13250819497078567,0.14828934213587605,0.1563965425114614,0.1611347473533469,0.16749278346350374,0.1801057943734002,0.18987168848466265,0.19530128329798288,0.20282017654289686,0.2079614534437718,0.21298370897358965,0.2174845915508086,0.2497946446144085,,,,,0.47312183701655924,0.4379817957195427,0.3938990261747107,0.3665478319822307,0.3563457179837384,0.3593480925910851,0.3747330540553256,0.4141608902131905,0.4671053927379771,0.5166686837765494,0.5303350954755964,0.5007681611008686,0.42508758333622404
395209,6,"Washington, DC",msa,VA,0.25445701431215156,0.3037333915297052,0.3282264042023811,0.34467181605922814,0.3277807492777086,0.3048507122929138,0.27939767067113785,0.2649284494831014,0.2526957715869488,0.245596398571309,0.23273458567576213,0.23719689530980492,0.25918997392305804,0.303176271884165,0.3362872418346457,0.3506383276034753,0.3360770446740981,0.3140795844872233,0.2913989463251059,0.28183167369546996,0.27462145941150706,0.27077426442825697,0.26276018531089695,0.2738526470025977,0.31220976691909375,0.3632999902890475,0.376476361029271,0.3687588026527268,0.3698555359615292,0.39811948708529754,0.43104720507301897,0.45728796249590137,0.475521634393804,0.47746325113883775,0.46981952963137097,0.47322055156437726,0.5095805574526373,0.5612085037924456,0.6186316148929638,0.6470206940709112,0.6409094090117232,0.5991488970682051,0.5460667703561773,0.5031925196083264,0.47553691671146575,0.45944250738403736,0.44874932809008444,0.4776776873367398,0.5395991643398528,0.6245308225955002,0.6693383946352807,0.6615248191270057,0.5970551545595079,0.50577401036308
394856,7,"Miami, FL",msa,FL,0.07536046016595878,0.08035258389178936,0.08381672668705727,0.08898643253744938,0.08668143375313853,0.08570009042098416,0.0855462883469554,0.08164200109126886,0.07946410289544407,0.07583418358203453,0.0728638972167009,0.0690232702709616,0.06689909167778357,0.06908350024576758,0.07348465165987732,0.07758468086164073,0.08103792133985828,0.08149429700194051,0.08105623678090529,0.0814962794992838,0.08139141976810355,0.07948983061624924,0.07716626471685462,0.07423287172434122,0.07743812045775966,0.08210018272890213,0.08428326465654988,0.08707854692895806,0.09160799064848942,0.10061612242202929,0.11558481989871143,0.128742232290908,,0.14554086540613964,0.14310977343473671,0.1390899291317528,0.14401783360471956,0.16028896890860234,0.19212666507237108,0.22756915089880056,0.2646657514680069,0.28607669701576555,0.287674828180988,0.2817780945636214,0.2737151276193032,0.27638252634973526,0.2749864142438012,0.28303213769929375,0.3097350290645439,0.35224384921547597,0.39617753980633313,0.4130452977794125,0.3997519494121362,0.35177898419853193
394974,8,"Philadelphia, PA",msa,PA,0.183910999393335,0.18984776095979308,0.20300161469457767,0.21489411884514634,0.2258765748514264,0.2225985742595329,0.2128949128347197,0.20279028416182054,0.1878638318693908,0.17918646424729967,0.16896917554002297,0.16413232373747197,0.16213357432794087,0.1727810407124483,0.202247348372429,0.22834029897489724,0.24708553773747857,0.23701006634076216,0.22488109293093542,0.21109635272825025,0.20850624447261057,0.19987528593923468,0.18796873225110114,0.18327777682383742,0.1993801600376908,0.2324067670616975,0.25608710113758504,0.2578425614126067,0.26154052481364537,0.28260727438134176,0.3243867668884148,0.3536556049703556,0.37345471689174053,0.3785794140791801,0.37879025688422097,0.3706738889768999,0.37278483884675384,0.3962611378202989,0.4414591859111334,0.4870474677964985,0.5246899217208568,0.5400065566098377,0.5343301965424944,0.504564043801163,0.4743562106567829,0.46095823817082143,0.4544410540228115,0.4474363586655128,0.4427128194604894,0.4740807562881346,0.5294449976337599,0.5801003893632032,0.5938085132628791,0.5710570497184406
394347,9,"Atlanta, GA",msa,GA,0.1939072168738852,0.22785450845864352,0.25392197061209365,0.2666292579604539,0.2611770469338177,0.24296800441981828,0.22461337740081797,0.2066191788055016,0.19086976484732332,0.17909774254477231,0.16793492518142342,0.17061972793198732,0.1764480492635707,0.19511491665423766,0.20999500928841278,0.2211152174977803,0.22095737453822525,0.21284001958419077,0.20223121182027826,0.19264336777291044,0.1837537416252951,0.17528789576401127,0.16745125655206242,0.16864790561489032,0.18451289196658868,0.21098607701341207,0.23280623066208198,0.23678947543009546,0.2436199291738872,0.25501842176814177,0.2810611985439749,0.3006114760111224,0.3150247431908398,0.33084511388386945,0.33295183370855774,0.351264442739398,0.3843095665240785,0.45278129199868067,0.5170672920487518,0.564085262683632,0.5816751632277032,0.5795745687248203,0.5571208304237573,0.5302982657468863,0.5123705637020706,0.508162145181835,0.5029809810736339,0.5129360106904441,0.542006915857012,0.5957135099401369,0.63694045468142,0.647015716212915,0.6123799694907608,0.528226532828784
