RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30
80,88,Lee County,county,FL,FL,"Cape Coral-Fort Myers, FL",12,071,1082.115603246868,1101.7750261317406,1117.6316122404878,1136.8663128381006,1144.0110500637193,1162.390728502781,1169.5597744492284,1179.1922442576451,1186.6487030083658,1190.9297659589367,1204.9071157236544,1203.7212802101549,1219.3381588765858,1215.778553581435,1219.0048566204343,1228.9751719530443,1245.1500542254996,1250.6872614817114,1236.5868068904224,1235.0206677257536,1243.4888445312097,1258.6685870495835,1275.1352902997405,1278.9555669144547,1283.4605759369388,1278.1482822444104,1277.9713196476848,1288.9247511017095,1294.1780176786692,1295.278961849578,1285.1411621507584,1292.987865344066,1307.0328410307511,1322.4728550505388,1333.9607417859681,1335.1213695867443,1331.2937668637724,1325.9737456611242,1326.5301893655749,1341.558084437037,1351.5668909911033,1364.0824090852905,1361.822719212589,1361.308677139654,1363.1187990561423,1373.8939089573062,1386.9008795007348,1388.3479522890393,1385.6946532660636,1386.8017683784715,1391.7630295093861,1409.9342029279271,1414.688384442386,1417.1142563813983,1414.1854237482858,1413.49828249585,1418.7479449728658,1424.0848857431176,1436.071320948043,1444.7210533158268,1445.612843500984,1438.176576214119,1429.9195872718772,1431.5473592808994,1450.677444019047,1464.2945284948598,1482.2005930499588,1489.632873483491,1508.1707544147444,1514.6636524715013,1518.2218883197029,1524.402793769401,1535.3441242901608,1564.764985781483,1596.5606859255618,1643.0715651598243,1706.1052532044491,1782.3647089761432,1852.4876837620875,1896.8052573737473,1937.1227271667835,1984.8045146337492,2020.4741390073982,2034.6904727630751,2045.1941092996942,2073.783960487376,2129.5606067185286,2157.073280720161,2179.438408415202,2178.7903995223865,2190.1479715908445
989,89,Denver County,county,CO,CO,"Denver-Aurora-Lakewood, CO",08,031,1447.515343439306,1465.8576686624017,1480.996390566796,1497.3149303099694,1503.49958222579,1504.7153229101878,1511.7263275570836,1519.7052648490126,1525.2945222315468,1526.2607247492117,1527.5819215174201,1543.8565648036329,1547.2395923742713,1550.9541391428518,1552.5828845111128,1563.774991506032,1575.935646473295,1579.2831772418544,1586.5164062397268,1576.2934578167726,1563.9059184267187,1550.4075176361057,1551.4573246527468,1564.4242537013438,1580.7162995347126,1594.8945960388405,1608.4530739143177,1615.3374610933308,1625.125906806174,1625.0698102414665,1621.9694568953043,1620.1031250886797,1617.4038183973516,1619.4423288920439,1620.0942155984173,1633.8765009359324,1643.9589440354569,1653.519100819392,1655.2481876659297,1663.6892262069123,1673.869944494847,1681.4033878119747,1683.7102914719105,1683.8735706335417,1688.6350349703687,1691.4864839076058,1693.621763283017,1703.7634560795204,1712.2743583233755,1722.5778853902943,1726.0186132645058,1737.7391223825314,1743.7210400197225,1745.7644694192986,1739.5240156109128,1742.8483520920397,1742.4441098759066,1744.052883128749,1741.5643858403373,1755.3506897673765,1766.3696090340256,1757.0032502676227,1737.5850994086393,1716.6235365151174,1716.19592840187,1711.9597747755934,1714.07551310353,1712.880272947815,1710.380451859115,1704.0491484284373,1705.3917914707654,1710.9387051879771,1726.2657437623548,1750.6829851150349,1783.40524448924,1819.8807543526177,1854.1948307331527,1896.1246680442046,1930.3273533757138,1953.2614822614332,1966.927704856392,1975.502706504329,1988.0950322398237,2000.8370906005646,2014.9755572635586,2030.2992141715667,2043.943864633111,2054.0998303684732,2058.620503192815,2058.8785559416815,2067.5448960282692
220,90,Lake County,county,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",17,097,1432.0632416502315,1432.90209171611,1426.7965545803909,1421.5549177819018,1415.6472579990832,1416.505438803379,1419.230963245446,1430.0861515482052,1440.694967295748,1446.1748716762315,1442.2209441330326,1452.3891733039766,1450.8750785321106,1450.0650668035703,1442.6196804763472,1443.6486719775016,1448.9244437685554,1449.109988807785,1444.612270742838,1449.2551901288018,1452.4161703388154,1455.353398955871,1455.2435123954963,1458.349907390787,1472.3879861584937,1478.013921120277,1484.3647577877377,1483.9726842831938,1484.4947325457747,1483.5903595748027,1490.0516232731518,1495.059605448301,1501.5527128682152,1505.242239754666,1507.0520693219316,1514.6365211652135,1523.9274438292682,1523.9990936675429,1523.2456514994635,1513.5221504820158,1517.8345219720159,1518.1451220376935,1525.4021771277564,1539.0611106756573,1552.8369463778422,1550.9359183551512,1538.9832271573612,1536.4353944602635,1543.7115538024013,1550.951736060976,1553.3908736567744,1552.1755281434878,1558.9698682314695,1559.9659134314513,1561.3543380644132,1560.9107504567855,1564.7811313452064,1570.883243636059,1563.816506537131,1574.285983836324,1580.1242856303782,1584.3703409855957,1571.060305622606,1567.3600182132986,1568.5906038598814,1575.9540426941846,1579.9704983497313,1590.8027903566615,1603.6942510301838,1609.393297393558,1606.3064417156163,1601.9634414396226,1606.3291806641437,1632.6328664761031,1663.5233891724663,1689.1122182760143,1702.9205249548108,1721.9596465169027,1750.5350434126092,1770.7100533608902,1792.4713749090379,1797.563218837971,1800.3454798345444,1809.0013048219396,1839.5109887291526,1875.5875575418709,1899.708590561901,1911.5865354494922,1928.9680621474602,1932.1976573720597,1926.552868353489
1948,91,Norfolk County,county,MA,MA,"Boston-Cambridge-Newton, MA-NH",25,021,2202.358995844625,2203.089187592561,2253.598056970446,2291.214804986609,2310.6887913932715,2312.0287079454693,2297.2681890632266,2304.419094385216,2306.596666183563,2308.0741202871313,2286.8491534126774,2280.438735534841,2269.108582007051,2272.4210152538476,2314.010531934056,2331.0790903022594,2342.936423794185,2347.1460513734437,2340.1441191360473,2337.4020475524444,2320.81777414995,2326.4393553488735,2325.9143270598984,2329.7589510939474,2307.8898958224154,2307.713244638232,2344.363701626427,2373.6835619464214,2378.83077760953,2367.610726469499,2363.545757969988,2353.107898619675,2368.8728733125427,2373.3154563533526,2387.356394178504,2382.426666826201,2368.372635645771,2360.5475656057724,2397.6845624525854,2419.735949398877,2432.793334896409,2436.4730394745775,2432.8583174516707,2426.5269128094765,2433.0409728578097,2441.293434051605,2453.6583721321954,2444.9053652178413,2431.431245413238,2423.134648671493,2452.148883384753,2471.978878602574,2475.4902755603684,2484.5136402683534,2484.867055819535,2496.9736957428213,2507.1060264742932,2515.538788465297,2513.0985057348294,2511.9092077878686,2498.717945369598,2469.7087904814407,2427.0614412133523,2402.35115210754,2395.6564920295027,2377.583433063699,2344.3847369309556,2306.3641255010457,2301.22120930047,2301.0390716412753,2314.942698869616,2313.843385719217,2307.8385815377746,2308.725643557887,2325.9865874065213,2369.480552819047,2413.168023987542,2451.900519598867,2492.735561219138,2544.0262555734525,2588.869706016136,2601.3950191629406,2586.8059331872146,2573.8406345648727,2585.4251447347065,2621.4576765038537,2658.8353814998814,2684.8300858537414,2704.0062614559824,2729.590755695091,2769.2456304456928
1689,92,El Paso County,county,CO,CO,"Colorado Springs, CO",08,041,1082.8520526383347,1082.6716719886133,1086.3311155847082,1095.9205952137336,1107.124759487896,1117.2836115668063,1117.863835985603,1122.0460149077303,1127.8030775507996,1138.1762439411418,1141.7856681813807,1144.4993127936564,1147.1629351354588,1157.7233414527814,1168.0190479690818,1175.6954600283177,1181.045659147851,1194.9045827115324,1207.8104751285164,1217.7598160817502,1229.5117041572128,1229.2207155044841,1236.7154235383125,1234.4177432612012,1246.5179468284039,1253.6862181093747,1261.9770976764223,1266.2720187905627,1273.4612263242864,1286.5586375539958,1284.6019257158212,1286.7355474435515,1292.1756087344666,1308.7940361918857,1321.0873352012786,1325.9512224067678,1334.181067753626,1341.4449200306242,1347.5760616996356,1344.0013903106014,1348.2724509322738,1354.1493361897778,1371.3296783906057,1369.1443565532718,1363.2478421363485,1361.699530574789,1366.0216212963503,1392.1701649123208,1402.1257703360188,1416.4644097533894,1416.5036730942159,1419.0348937902245,1426.0247958805685,1433.3198688183163,1442.3270118271969,1448.6699320205357,1451.2710136148778,1457.42390113883,1464.289659448304,1480.3132536063347,1488.4837857663822,1486.8900906323424,1477.5483344840713,1473.937005508969,1482.7275804491755,1503.3235208176036,1455.3106997640523,1477.6498657199143,1494.0172926507328,1577.6859483164694,1590.7480800489827,1607.3475050597447,1628.5689311552512,1653.6144667668864,1679.6928624553611,1710.4826688710218,1750.222800330023,1782.5180457660322,1808.4819464424597,1811.3431666419867,1817.0315401060182,1825.294933114865,1841.4602634879432,1853.5434657486983,1860.6638556690318,1868.571881549352,1884.1536787007142,1900.742862823875,1914.5244318087307,1912.3084045584046,2036.4851782605
1804,93,Jackson County,county,MO,MO,"Kansas City, MO-KS",29,095,850.0994799106468,851.2993090102528,853.0731047432604,858.4892008579717,866.5825800163936,872.0197794109363,868.884734466363,865.0696731252245,866.9833959558954,882.5519547676237,887.312584917242,891.6867678011256,887.490073081023,892.1774593291027,894.9638512126488,898.5762192720766,904.0814396917079,906.1270787744477,907.4461486987451,904.6769034240419,908.5417458448823,921.3460447522071,930.2127262966868,935.3267338437633,929.7581166255633,930.1047781428729,935.8351753584517,941.9044829681052,948.2578750863759,945.6646788163052,947.4850786443671,947.8195784583435,954.8957505190255,967.4522642821632,971.024195984717,974.0113744066847,969.2570675126,972.054203329833,973.0450593174959,978.5684540609556,983.3921971097103,985.5847244275039,991.7602765713278,985.6068860204554,987.5653412225697,992.1166407452403,999.9281626684165,1006.9613293447987,1005.8381168517651,1013.6123111125256,1018.073132902523,1027.2266126752988,1035.2588364717315,1036.8943205663659,1039.784647652681,1033.2980514830342,1032.0022579454326,1039.0622936026805,1046.2082793264972,1054.787394020054,1052.3963515513215,1058.9867626434534,1065.9764113099611,1076.241371272264,1085.5054307605285,1091.776949571811,1099.8005618854754,1103.8933858207788,1105.598484409437,1109.6235585932911,1109.1150091015481,1113.2483047937455,1112.3751471451453,1125.54284746624,1139.964343519015,1160.0060787559403,1173.9438893234862,1185.2370263800522,1197.190427881511,1210.2982652598844,1217.939071323978,1228.8207711699752,1225.8402416531978,1239.8814158431808,1238.5751436935998,1255.0338651684485,1259.121256826855,1276.9103896345262,1289.5390173309825,1304.2162769445788,1320.3718165657456
3289,94,District of Columbia,county,DC,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",11,001,2095.7389512126797,2110.019583499059,2104.7602466947196,2136.5168549424275,2121.037369375068,2130.302945225256,2130.1361091251974,2163.303614389663,2178.255421173334,2184.1199162849844,2177.1776173557714,2189.4256281022012,2194.241310777753,2202.1930154464785,2179.69022269492,2191.5920896881325,2175.3224019044455,2192.180644841987,2195.4556766357036,2213.6329192216394,2209.6542995588293,2201.0172963738464,2206.5607383925403,2211.580912527037,2220.7097564116743,2231.4332603158905,2231.693114143868,2246.79217368428,2242.675946005977,2245.331074190112,2246.8670643697947,2246.0992931662504,2245.7092801514823,2246.8049241277954,2246.6200584744856,2252.4950484260735,2243.9865023669468,2255.2025323019084,2243.9670746504385,2264.8249829074075,2268.8765116160034,2288.170895630833,2289.9995872617833,2294.4625776731864,2298.601562991899,2298.8126681291233,2309.967043358431,2312.6125410857144,2318.575663117702,2318.7404842390774,2319.333750549639,2333.9229689773365,2340.919027087828,2346.6263558433093,2358.0537937015915,2366.4752600819675,2373.155950719427,2368.7754073119854,2367.3290787308847,2371.434953981493,2384.7368372934457,2384.388636561234,2364.197676311874,2339.577627546967,2321.920410325456,2306.750500641636,2282.793982127781,2261.5965641284038,2243.474662766747,2228.4110274722825,2222.097533829232,2231.8617067001687,2238.297205978345,2249.3406873945332,2260.242686199088,2288.619178351075,2320.5642867186416,2356.3550393124383,2388.366122598167,2419.806086071225,2443.4148264226865,2463.231186901847,2475.642257826078,2479.393450461001,2485.277029530044,2497.3502247829542,2503.8792390360613,2508.7984543060156,2508.931328930604,2517.2287263536055,2530.8191008498447
330,95,Will County,county,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",17,197,1466.8866020422624,1468.6499804790199,1455.9948797795046,1455.3696922396161,1456.7865880849417,1463.6444079931189,1469.8128266199528,1474.1926588301817,1480.2409484277546,1485.1991794587686,1494.5479656844211,1499.683485567328,1509.413442462976,1509.7478290840183,1502.9149235890786,1493.1447347193732,1483.3366419432002,1487.653435243185,1489.0374097239066,1502.691955646336,1504.4104578913807,1513.956103336602,1514.512687745671,1524.2853707094862,1535.4237820480703,1546.1620695535585,1548.0113802708893,1538.1589733374647,1537.1976372763224,1540.343540432106,1547.5562041412359,1543.0278594459835,1547.5978720589967,1550.5663020348172,1566.7921447357605,1563.52567375268,1568.2570759973337,1564.8692605488307,1571.8898262822609,1571.3137645894046,1576.9522898906584,1587.9337509265747,1592.4090255545607,1603.48469691987,1607.541066880798,1611.596894794206,1617.2550488075726,1614.6495220942065,1622.1000769660477,1620.296634319431,1622.8778840077587,1624.6049538313232,1633.8831588489663,1631.2663603234425,1636.121051932268,1637.2673873615274,1653.5986026568933,1655.7333434693699,1664.2111082688155,1666.265171095522,1672.804845201922,1674.7323545217432,1664.6724738818382,1660.3898582013564,1665.633260094784,1681.435357020366,1695.5122321050692,1699.7489313820822,1703.5295185326536,1708.675874134008,1714.3658029729922,1739.2446863441355,1753.2402696310558,1779.9656162471713,1787.1112501756359,1819.9066759391076,1836.5639785255566,1863.5043364096846,1879.0783460082546,1890.3217522198777,1911.7030113948479,1924.1574287905412,1922.0759976906681,1925.2751709633592,1936.7448567645583,1965.9500594649958,1974.4610710215836,1987.9393988107176,2008.1649538947158,2018.0635268727374,2023.7939983531483
2243,96,Davidson County,county,TN,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",47,037,1199.7661843274348,1217.9109157096725,1228.6790459168797,1233.2569758994782,1234.6008565000755,1245.2593490110423,1242.0992441780008,1250.3649065109182,1252.7479452933278,1265.4165460917607,1281.7273316042767,1280.716512252973,1294.575036673554,1291.765871803388,1310.249459290267,1311.1771896557846,1317.1331980958648,1325.4454360574257,1327.9413213187838,1328.31381682887,1322.6334404602999,1330.9207712777875,1341.173730268975,1347.9034799994838,1352.0515696829898,1359.4759249523033,1372.0479792304145,1375.7774797838674,1372.4967899247774,1377.6785765927787,1379.4302459243804,1380.2383630867712,1369.8332040521018,1374.9187284182713,1387.46006768779,1393.4385195208015,1396.547814590113,1397.432588672061,1401.3776322752356,1407.3190208894641,1403.6946508015928,1408.311451206232,1400.5485806250126,1405.9679627427768,1406.7959166925568,1419.870860310929,1428.4360840243396,1438.145030702085,1440.663330780163,1445.0431350705987,1452.871591435326,1458.0353191247398,1461.7869039217617,1464.495255399499,1470.9806795841662,1477.378983270313,1485.291667744962,1494.8764981260665,1503.094116760433,1504.7703799656524,1508.3268425707354,1509.8273578122873,1508.455748760482,1498.9041320146582,1493.4485682601103,1493.2776592849373,1490.7024250516079,1489.3225084569995,1488.9440402843866,1498.0121942664687,1509.5387435124162,1509.9362660459287,1518.8729688371072,1530.8476459143255,1558.8090924797757,1586.5364433821014,1617.9456479302664,1658.8867524874038,1699.4869197003925,1737.0302317762344,1766.2869756459977,1787.5177036995683,1806.0305611540653,1831.3664646898749,1847.5641764200375,1859.3751711786656,1861.4694707270817,1874.6750455931672,1887.6427614152476,1898.3284985035054,1901.1962328496788
285,97,Polk County,county,FL,FL,"Lakeland-Winter Haven, FL",12,105,1046.3104050794673,1052.4592116609476,1059.351766326862,1070.6176800170044,1071.4524122310243,1080.7984461620285,1077.4806275679562,1083.6536637554425,1081.8455433490442,1090.8109811047696,1090.6778289464123,1092.4491230479714,1087.8520757451474,1095.1098430263633,1104.9895043224744,1121.5950135365322,1125.3243147455216,1133.2030087565734,1144.8855122232603,1144.0753940369893,1142.536501660157,1143.1771823068148,1155.1564612408135,1155.515447707772,1154.8028263162435,1159.195869273567,1162.7643880135179,1172.599186527645,1175.22307619461,1186.1958039410442,1196.1602224509206,1206.3580088115264,1214.3131576016385,1210.8173838166476,1208.6652714854852,1206.9605761627906,1222.161561211242,1238.0555069903633,1250.9206683415825,1257.1541030749845,1269.1945973572836,1276.1709046310837,1287.2651996601296,1290.0136651412781,1292.2245865504074,1292.2568863821552,1304.5773604310432,1310.3235877401805,1320.0121477846565,1326.2919336069235,1328.9757348246346,1329.010426194836,1331.757107865466,1347.8544159639284,1360.3827941417396,1363.510040240279,1362.3004716149917,1369.5199140430384,1379.1245364389517,1384.722143711807,1379.209303587576,1375.2377986906058,1382.1943257406238,1380.3430722621504,1384.1336327144816,1391.1605459554066,1411.704084750804,1433.5437464366003,1443.0729926740873,1454.9355580717797,1462.3150269712141,1462.888339823621,1480.9806926091258,1495.4914739468456,1530.3154182648616,1561.1453024083298,1596.4266860848363,1645.7069101915783,1690.2926876142494,1720.8752734469185,1751.3064969482025,1754.4073722572239,1777.3879258082618,1784.4444941859626,1827.3914133117037,1864.346484452266,1888.8351218917398,1905.7278152092458,1909.6480366063786,1916.2812343617952,1915.7993979754917
2889,98,Bernalillo County,county,NM,NM,"Albuquerque, NM",35,001,972.2757608923621,978.9054401019268,987.7365049855654,989.6715276102957,989.7302810280266,981.6059346511614,981.6367643617975,981.8125717490545,984.5885336231493,991.2958659187108,994.713325314101,1001.5878156449646,997.0493427648818,1003.2943033834817,1006.1478916145973,1013.7483258813375,1011.8315041694478,1009.8170233180113,1006.5106146899915,1011.7275729364623,1010.4293465052187,1010.959056569186,1011.0351194664884,1019.463878716839,1030.0120498241404,1030.892229037327,1033.4866637970683,1033.79776776478,1038.0863088438643,1035.1645139279126,1033.7094422624932,1033.9538611700116,1040.509219149797,1047.4499935683548,1058.711607474161,1058.3455233979123,1059.8537505412462,1058.675816671024,1068.1572623921325,1075.0720379032807,1080.7645929727648,1078.1906806188044,1075.0400512009055,1077.1502392170678,1083.2361435563942,1090.057968639319,1092.568262392463,1094.8069230320423,1094.0025021977672,1096.9604014578272,1105.769466366859,1115.137828148573,1120.4182420756172,1119.1067786426765,1125.665985657181,1130.2545279687497,1137.0546184094487,1140.982903876063,1147.0486663725192,1153.739057707472,1153.721513975642,1151.1024045019349,1141.8900904554346,1150.41716404758,1168.0497386808863,1185.9658893194037,1204.9813588872048,1214.566771081436,1229.2029079876022,1230.3964661671416,1231.5218963088885,1239.3585611159936,1250.3584084744975,1277.126071381997,1301.088977481786,1335.478335835078,1363.812204368868,1403.4043188315597,1428.8806625060201,1440.8168742595028,1455.8972624952091,1471.675869022119,1481.3334083242694,1482.533454942776,1493.816812797433,1514.6586952501627,1540.4703800942993,1547.144446463177,1562.267748976069,1559.0748465105528,1568.856024216231
1106,99,Hudson County,county,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",34,017,2215.4754827260826,2235.299720790369,2235.657112839792,2238.896954160153,2237.7102640631583,2237.5835233173134,2247.512806394117,2259.6713178007144,2276.3790849373,2281.2110702956184,2294.0243284759085,2323.661122789015,2331.2806460086435,2339.09603355224,2328.304927989959,2331.07127025184,2308.2702160094473,2307.9733345075533,2320.488449396905,2350.0547070378693,2360.9495200492197,2358.0577258412973,2365.5435074458996,2387.717879318113,2404.8612558053474,2416.0631538854605,2410.996412313629,2407.8942701623578,2403.654121187399,2398.9316637248376,2395.3656715227644,2400.0689617145345,2419.357249371596,2429.5313435943713,2432.0847146461656,2443.3549275652726,2452.464053553741,2463.9893385033474,2463.440285751815,2473.2454088236755,2480.6847579638697,2485.7174897135246,2484.1926763146967,2489.5438033835685,2506.5833375949474,2513.749167002417,2516.3730153486763,2527.744407106587,2536.2693792191712,2552.1008576970426,2548.837958355338,2556.5904887145316,2556.182571606973,2556.4868885973156,2558.177505352025,2559.9628063572723,2567.7836940589677,2565.5606854723646,2574.289109313919,2590.058212669363,2598.5034244414087,2592.69005659407,2566.4952224160706,2551.139028640592,2526.001268835773,2513.7360088515156,2503.758243505397,2494.8707055330383,2479.0050078604054,2466.472855557971,2454.547137102858,2457.5908387486093,2464.8188278195694,2488.125905746867,2507.589976830204,2530.122746548839,2551.5300148523847,2584.2694215873544,2622.755745393823,2660.2781476593755,2694.5146522072782,2728.4639134770564,2749.8545622979323,2779.8620138678793,2812.023217048987,2869.2518048993707,2923.8848729827996,2977.9903108547514,3030.1012949449178,3062.326114427861,3068.685879130799
2732,100,Jefferson County,county,AL,AL,"Birmingham-Hoover, AL",01,073,942.9939310088935,947.8226177248538,952.7447609779163,966.4463732423941,971.795489896316,973.9230296670086,969.7581125522831,971.3613872379469,979.7169697878019,978.9482237084824,972.6189879107446,965.9913122263205,960.9537473791199,965.9765179330052,969.958757939253,982.54300241067,986.855274287821,989.5339857793969,982.8975902188237,982.1024142544214,981.9754854906871,984.2326687793908,977.4758532955889,976.5197265693329,973.8747014774157,978.938620074111,990.255967110519,1002.5012207895463,1010.6949009464101,1007.5182746682705,1009.0627680685667,1006.5841160612915,1015.4274440213414,1017.0911447102776,1020.8803851636427,1017.7431713139931,1014.0433935554888,1015.7611402225502,1030.915207972524,1041.4679450344051,1044.0875820300616,1047.4756611844548,1036.872573636316,1047.5095121571135,1048.8833932860023,1059.7399560826677,1061.3093833543971,1062.5069398245626,1066.0973184868737,1060.252171043428,1067.5799398984534,1075.6413407123653,1088.7893275582546,1093.2373931500763,1093.9855993496933,1090.7062875216218,1094.037965051495,1090.7825699729876,1087.057338582478,1084.602553382798,1098.5914512439524,1104.574078902047,1103.2200184199187,1094.5599428987625,1101.4407133325813,1107.0521778862367,1119.4148176880924,1117.4045352118442,1129.9535936526756,1130.4359536155068,1144.4679433507006,1144.8521479622668,1144.6762613114604,1144.406321236167,1155.06169038405,1170.4955022568795,1192.0434055044018,1207.6142919384201,1216.4441988102883,1230.206965148495,1247.0708352022766,1269.6442591115474,1272.169621742907,1272.2577834766462,1273.6520262090287,1281.8189505294822,1293.6978371086625,1305.2317472726081,1313.9422996048577,1316.1281535514293,1316.3129663752145
201,101,Kent County,county,MI,MI,"Grand Rapids-Kentwood, MI",26,081,882.9176752990606,887.5925528688268,899.1635844701188,913.2194496602172,912.9762718632711,913.2669416199511,912.1844538075667,916.6803156142247,933.7329560125648,946.2436839917804,956.7640417535395,952.0682079091658,960.5001617033465,970.9164447997049,991.3933763135395,998.1292846197045,1000.0572438759683,997.8220286459328,998.0425241733851,998.4123656312416,1011.4066201107822,1021.2800636528011,1031.2895813100183,1034.7150012827099,1037.5817068924482,1036.6114906356208,1048.0879960538962,1059.806182728684,1071.9342278328907,1066.8945046885692,1058.8635310822242,1061.7568299209981,1072.979769421533,1084.114658760197,1094.1171165556254,1082.8960920060542,1095.6734827025516,1104.1077831637226,1121.0249043546098,1116.7941349774785,1109.9743682338406,1118.4743418215342,1118.8153923836162,1128.0654663648986,1132.2123814925685,1157.421932539731,1163.8420022754763,1165.6614005839988,1154.1251521788956,1160.818657575966,1167.3672016627693,1172.4446617418803,1173.5246508023142,1172.105697917548,1175.5109018207124,1179.1817680647587,1199.6634192852364,1198.9874926400037,1204.9979484228925,1199.8034529222462,1212.0140026943627,1209.3493306399707,1203.5180695687434,1205.9424116860853,1210.1196395492213,1223.565740472706,1227.0930835537097,1244.2682990078572,1248.0863208712499,1271.6624504241597,1268.643269652523,1275.4818308410258,1276.1769682792883,1286.8275362548513,1296.6904186312727,1309.9643289205014,1339.2883034857887,1371.3251877206033,1383.7375392383326,1372.6419224487847,1384.4416710216183,1410.4521685611437,1443.369460064412,1453.6542599543918,1444.5980037347801,1457.1351561174795,1468.6089782251881,1485.5404113266327,1494.3350973161498,1509.2620926212476,1527.4063080610244
757,102,Tulsa County,county,OK,OK,"Tulsa, OK",40,143,931.4650192725112,933.9082195216805,934.0592807306474,929.7864115231365,929.5695313892586,934.3753068812146,952.4575370879362,951.7048444373629,940.4324654899841,935.5575115148428,943.3466255758359,950.842547830673,952.3072151504274,952.0466163973447,950.2446488048587,947.7461904452459,947.2608458263016,936.8584559495118,940.8811777561157,944.4858052202912,951.8446048669028,954.2709489529277,948.6679449445248,953.0019458490001,954.9224071307522,959.9042645481607,954.3351097262022,955.091549429583,962.4273579451434,960.8289393148311,970.1914906896675,960.0957427042758,970.9400018740077,968.0297088071353,982.366464144301,983.2107684132856,982.1356036871163,972.2676195420869,971.4393547020537,980.9340195537944,985.844069499571,981.8911096581692,983.9501842424967,982.9943025335874,984.2489140652375,985.14087714518,992.0706044636867,997.8263602277814,995.8390314562967,996.2354814581291,1001.5297887692419,1004.444149590076,1008.7358880472759,1003.1080027419636,1013.0347845698834,1013.3783368904386,1022.3139744741078,1022.6734098118999,1031.3676549581014,1033.5839015568474,1036.1230092976825,1031.4990870866368,1030.5307909646735,1033.6835673803207,1042.4517583068086,1050.2461790304747,1054.9270640601142,1059.737252798953,1066.936455591564,1075.4951585682388,1085.8866345526126,1095.7250980038164,1109.1483695847635,1117.6642497455325,1130.8116756158763,1141.6726794105114,1162.6565970045363,1180.5334703883957,1206.5240039237653,1210.745874551331,1224.1777485808407,1241.516548716416,1263.4768758102848,1277.1550152274133,1287.1016164816474,1307.971370256726,1318.134094042114,1323.4940548163484,1318.4594665652055,1321.309318588087,1310.84533463466
2127,103,Arapahoe County,county,CO,CO,"Denver-Aurora-Lakewood, CO",08,005,1339.8361151417485,1363.7356760158557,1367.0548998497363,1373.1928330486394,1373.4405768233175,1381.7257830780572,1391.023867001023,1399.894188025598,1398.8890953519237,1403.9245794166618,1419.3224022441254,1441.8054247304312,1447.986348133821,1445.323812876864,1439.7792784541923,1435.2714251762452,1438.7080564879705,1436.4994940429565,1446.5386603168813,1445.8626309581014,1452.6622677328485,1449.0823267348474,1459.3260614146143,1464.4485584222623,1483.7232703666366,1491.0424474123804,1497.3732347306734,1501.6784501701957,1507.8371823949296,1509.877435004789,1516.1874842558102,1521.8104061136598,1528.418288689527,1524.127311439674,1525.9306283751182,1531.1821647123886,1542.9177991833487,1547.9400735069678,1545.6168579345342,1553.9640714849031,1559.5648800369581,1569.3627564397016,1571.9163943276872,1571.0007240340465,1573.7469383805742,1574.9022189964307,1587.8031936108202,1591.7346388359315,1602.697246488576,1603.0767729346876,1606.4217242215768,1609.7676343663354,1616.8110800656689,1620.9372409055763,1622.135194306003,1621.2216417734562,1629.5376643227878,1636.4886783058694,1644.6595511389958,1645.2193294534245,1646.299802302564,1624.3915370210864,1605.3061260729355,,,1605.18943269705,1618.0391814483928,1629.0052881676804,1648.8074269838407,1657.2188147137122,1661.148933490179,1658.7030921772619,1661.9446900072603,1676.8700763593145,1700.4472980055905,1733.5021197717645,1766.5375844738269,1804.9144845696808,1834.0482019772612,1857.128706264629,1865.3452133524142,1881.7975207130903,1893.6626934914632,1908.3259963426453,1925.9631231586047,1946.2896852887689,1966.798950997304,1975.3327406970175,1975.3636818375237,1978.3451935220935,1981.148369799151
