RegionID,SizeRank,RegionName,RegionType,StateName,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31
102001,0,United States,country,,183333.0,185833.0,188500.0,191000.0,191555.0,187222.0,182422.0,177367.0,174033.0,170667.0,168140.0,167307.0,166640.0,168367.0,172200.0,176533.0,178500.0,175500.0,171833.0,168333.0,168333.0,169000.0,168333.0,168333.0,167167.0,168833.0,170500.0,175000.0,178167.0,178167.0,174800.0,171300.0,169633.0,168000.0,165667.0,162367.0,161534.0,162867.0,166833.0,169333.0,170000.0,166833.0,163500.0,160667.0,159635.0,157969.0,155802.0,156000.0,159333.0,165327.0,171960.0,176293.0,177800.0,174667.0,171667.0,170167.0,170667.0,169667.0,167667.0,168633.0,172967.0,180300.0,187000.0,193000.0,195167.0,192167.0,188167.0,183667.0,183333.0,181500.0,180833.0,180167.0,182833.0,188167.0,193833.0,198000.0,199890.0,197056.0,193690.0,190467.0,190133.0,189000.0,188500.0,190000.0,194500.0,201000.0,207633.0,211633.0,211967.0,208000.0,203967.0,200933.0,201267.0,200633.0,199000.0,197667.0,201633.0,208300.0,215633.0,219000.0,220200.0,217867.0,215867.0,214667.0,214333.0,213000.0,211333.0,211667.0,215333.0,220333.0,227000.0,231000.0,232667.0,230000.0,227333.0,225667.0,225233.0,225200.0,225867.0,227967.0,231333.0,235667.0,240667.0,243667.0,243667.0,239667.0,235844.0,234144.0,233478.0,232967.0,231333.0,233633.0,238300.0,244967.0,251017.0,254350.0,255483.0,252800.0,251133.0,250000.0,250000.0,249233.0,249233.0,252567.0,256667.0,258667.0,260367.0,266367.0,274367.0,280500.0,282833.0,284667.0,285167.0,283500.0,283333.0,287633.0,297633.0,307633.0,316667.0,321667.0,325000.0,324967.0,324967.0,325107.0,325140.0,323473.0,325000.0,332500.0,345833.0,357500.0,363729.0,362063.0,356729.0
394913,1,"New York, NY",msa,NY,401457.0,399817.0,401667.0,407333.0,414000.0,412333.0,401667.0,387550.0,378883.0,372369.0,368152.0,361819.0,356667.0,355000.0,357917.0,366250.0,372033.0,374117.0,370783.0,367500.0,361833.0,361833.0,363500.0,362500.0,361500.0,360667.0,367333.0,375000.0,385000.0,,,322730.0,,367896.0,368150.0,365650.0,364650.0,361667.0,366667.0,373333.0,378333.0,380000.0,370000.0,356667.0,345000.0,340000.0,338333.0,338333.0,341667.0,347333.0,359000.0,367850.0,373850.0,370517.0,363917.0,357250.0,352250.0,350000.0,346667.0,343300.0,338633.0,344467.0,354901.0,369568.0,380401.0,381667.0,376000.0,362667.0,356000.0,355000.0,356667.0,355000.0,351667.0,353333.0,361667.0,373333.0,383333.0,383000.0,374667.0,365333.0,360667.0,363667.0,363067.0,361400.0,358400.0,361667.0,371667.0,381667.0,389667.0,389667.0,382750.0,374733.0,370400.0,369650.0,369667.0,367333.0,366667.0,368333.0,376667.0,388333.0,397500.0,396833.0,391833.0,384333.0,380000.0,377667.0,377667.0,377667.0,380000.0,384667.0,396333.0,410667.0,419000.0,417333.0,403667.0,395242.0,390242.0,393908.0,393333.0,395000.0,395333.0,399667.0,408000.0,418333.0,425000.0,425000.0,415000.0,407500.0,400000.0,400000.0,399167.0,398167.0,396925.0,398592.0,408758.0,421667.0,428333.0,426667.0,420000.0,415000.0,413333.0,413667.0,417000.0,417833.0,420833.0,422833.0,429833.0,435500.0,443500.0,449000.0,456667.0,463333.0,467333.0,467667.0,469333.0,470333.0,477000.0,485333.0,502000.0,516667.0,526667.0,530000.0,526667.0,521667.0,516667.0,516667.0,518000.0,521333.0,529000.0,539333.0,554333.0,570000.0,581667.0
753899,2,"Los Angeles, CA",msa,CA,500000.0,495000.0,491000.0,481000.0,467667.0,452000.0,440000.0,425000.0,416333.0,400333.0,399333.0,394333.0,395667.0,397000.0,405333.0,413000.0,412667.0,411667.0,407333.0,405667.0,398333.0,395000.0,388333.0,388333.0,388333.0,396667.0,396667.0,400000.0,396667.0,398333.0,391667.0,389667.0,384000.0,380667.0,374333.0,375000.0,379000.0,383417.0,385083.0,387750.0,385000.0,381667.0,371667.0,366667.0,358333.0,353333.0,350000.0,353667.0,365333.0,375333.0,381667.0,385000.0,388333.0,390000.0,390000.0,390917.0,397250.0,397250.0,399667.0,406668.0,430001.0,450001.0,465167.0,468833.0,471833.0,469333.0,465667.0,462667.0,463333.0,460000.0,463167.0,466500.0,478167.0,488333.0,494667.0,501333.0,504333.0,504667.0,501333.0,495333.0,492000.0,490333.0,493333.0,500000.0,510833.0,517833.0,524500.0,526667.0,528750.0,525083.0,519500.0,517083.0,519083.0,521667.0,523333.0,527833.0,537833.0,550167.0,558667.0,560333.0,559667.0,555000.0,555000.0,553333.0,552750.0,551083.0,549417.0,557567.0,567567.0,582567.0,591667.0,600000.0,601667.0,601667.0,596667.0,598000.0,596333.0,596000.0,599667.0,608000.0,620000.0,628333.0,637667.0,642667.0,642667.0,635000.0,630000.0,626667.0,621667.0,613333.0,608333.0,614667.0,628000.0,636333.0,642667.0,650000.0,650833.0,649833.0,642500.0,641667.0,643000.0,645667.0,649000.0,656000.0,658333.0,658333.0,660000.0,678000.0,701333.0,719667.0,726667.0,728333.0,726667.0,723333.0,730000.0,746667.0,773333.0,797583.0,814250.0,820917.0,823333.0,823333.0,825000.0,826667.0,833333.0,835000.0,845000.0,863333.0,895000.0,916667.0,920000.0,905000.0,888333.0
394463,3,"Chicago, IL",msa,IL,238833.0,239167.0,243333.0,248333.0,252000.0,249500.0,241167.0,233167.0,225667.0,220667.0,215667.0,215333.0,217000.0,220333.0,222333.0,225333.0,226667.0,224333.0,218000.0,210833.0,205500.0,203767.0,200600.0,202600.0,203667.0,208667.0,212667.0,215000.0,220333.0,213667.0,209500.0,197500.0,195833.0,192500.0,192167.0,188167.0,187333.0,189000.0,195500.0,200000.0,203667.0,196167.0,186333.0,173000.0,168000.0,163333.0,159167.0,159167.0,165833.0,176667.0,189167.0,195833.0,199167.0,193333.0,182667.0,175667.0,169833.0,168833.0,162367.0,161533.0,168200.0,181667.0,199000.0,210667.0,217333.0,211667.0,202333.0,192333.0,187333.0,183333.0,179000.0,178667.0,185333.0,198000.0,212333.0,219667.0,223833.0,217833.0,208833.0,198667.0,192333.0,189000.0,186000.0,189333.0,198333.0,211333.0,220833.0,225167.0,224500.0,219167.0,212167.0,205500.0,200300.0,195633.0,190967.0,192667.0,203417.0,216917.0,226583.0,229167.0,228167.0,221167.0,213833.0,208000.0,206333.0,205000.0,202967.0,207967.0,216467.0,228133.0,235133.0,237800.0,236167.0,229167.0,222000.0,217333.0,215667.0,215333.0,215833.0,220833.0,228167.0,235667.0,241983.0,244150.0,241783.0,234467.0,227300.0,223000.0,220667.0,218917.0,218917.0,223250.0,230333.0,238667.0,244333.0,248000.0,246333.0,240167.0,233833.0,230500.0,228667.0,225333.0,223667.0,229167.0,241167.0,248833.0,251333.0,252633.0,258967.0,262300.0,264000.0,260667.0,259000.0,254000.0,251633.0,253967.0,263300.0,276667.0,286333.0,290333.0,290083.0,286417.0,282417.0,278667.0,277000.0,274300.0,273300.0,276633.0,288371.0,300037.0,313371.0,314983.0,313317.0
394514,4,"Dallas, TX",msa,TX,141683.0,144533.0,148054.0,151888.0,153371.0,149133.0,144017.0,139017.0,136017.0,131300.0,130967.0,132633.0,136333.0,140667.0,146333.0,151333.0,153167.0,149800.0,145800.0,141633.0,138967.0,135467.0,134700.0,137067.0,143233.0,146667.0,149650.0,151283.0,153283.0,150933.0,146300.0,141950.0,141650.0,141317.0,140333.0,138000.0,138667.0,142500.0,146500.0,150667.0,151500.0,149333.0,145167.0,140333.0,140833.0,139333.0,140800.0,142467.0,148300.0,154371.0,159371.0,162704.0,162667.0,160333.0,156667.0,154333.0,153333.0,152633.0,152300.0,155467.0,162833.0,171167.0,177000.0,181300.0,181713.0,178713.0,174079.0,170667.0,169667.0,165967.0,165967.0,168633.0,175167.0,181000.0,186333.0,190500.0,192000.0,187667.0,184000.0,181667.0,183333.0,182900.0,182733.0,185567.0,192967.0,202133.0,208967.0,212333.0,212000.0,206967.0,202350.0,198333.0,199367.0,197983.0,200167.0,203583.0,211050.0,219883.0,227467.0,231167.0,230808.0,226808.0,225879.0,225071.0,225404.0,224833.0,226000.0,230167.0,236833.0,244333.0,249167.0,250650.0,249817.0,245817.0,243333.0,240000.0,241667.0,240000.0,243000.0,246333.0,254633.0,260633.0,266600.0,268300.0,265967.0,259000.0,254000.0,250633.0,250300.0,246967.0,247000.0,250000.0,257000.0,265000.0,270570.0,273570.0,272237.0,267500.0,265833.0,262500.0,263333.0,261667.0,263300.0,266300.0,272967.0,275333.0,279000.0,284000.0,291667.0,295000.0,296633.0,298267.0,298267.0,294967.0,298000.0,306333.0,319667.0,333333.0,345000.0,353633.0,355300.0,353633.0,353333.0,352450.0,355783.0,355800.0,361017.0,370023.0,390007.0,409223.0,421550.0,419883.0,411333.0
394692,5,"Houston, TX",msa,TX,143000.0,145167.0,148500.0,152167.0,153417.0,152383.0,146383.0,138633.0,131333.0,127650.0,126700.0,130100.0,135953.0,143203.0,149637.0,155133.0,157433.0,155267.0,150233.0,145967.0,142283.0,140267.0,138267.0,140117.0,143467.0,146433.0,148600.0,149967.0,151417.0,149083.0,145496.0,143062.0,144729.0,142317.0,140900.0,139233.0,141100.0,144100.0,147433.0,150900.0,152247.0,148913.0,146413.0,143400.0,144067.0,140400.0,136583.0,135917.0,143283.0,151867.0,158533.0,160667.0,159667.0,155167.0,152500.0,152833.0,154000.0,151567.0,148900.0,150567.0,158167.0,166500.0,173167.0,177300.0,178300.0,176567.0,172233.0,169233.0,167600.0,166217.0,167050.0,167083.0,171817.0,175650.0,181505.0,185355.0,190322.0,189467.0,186633.0,181667.0,182500.0,182500.0,182833.0,183667.0,187333.0,195000.0,201000.0,205667.0,204667.0,199253.0,193920.0,187920.0,188300.0,187300.0,188367.0,188886.0,193552.0,201485.0,208333.0,213667.0,213557.0,210223.0,204890.0,203333.0,203833.0,202833.0,201167.0,203167.0,209133.0,215800.0,219967.0,221667.0,220667.0,218167.0,214917.0,212583.0,210083.0,208267.0,208600.0,210933.0,218333.0,224667.0,229000.0,230000.0,228333.0,224967.0,221600.0,219267.0,219800.0,217167.0,217000.0,218833.0,224833.0,232067.0,237067.0,239733.0,238500.0,234467.0,230133.0,228300.0,229922.0,229422.0,229422.0,229500.0,235000.0,236667.0,241667.0,248333.0,256633.0,258300.0,257300.0,257333.0,260333.0,259000.0,260667.0,267300.0,279300.0,290967.0,299667.0,303892.0,303892.0,298726.0,296567.0,298233.0,302733.0,304261.0,307595.0,311595.0,322500.0,333833.0,342967.0,345467.0,339133.0
395209,6,"Washington, DC",msa,VA,350833.0,355833.0,360083.0,367583.0,365917.0,354983.0,333317.0,316317.0,306300.0,306300.0,299967.0,298333.0,295000.0,302500.0,310833.0,322500.0,326667.0,321000.0,307667.0,296000.0,291667.0,285833.0,281033.0,279367.0,290200.0,302333.0,312333.0,322333.0,323570.0,324903.0,317237.0,318667.0,318667.0,311000.0,307483.0,304483.0,313150.0,325000.0,335000.0,345000.0,342667.0,337333.0,320633.0,310383.0,302550.0,299250.0,293500.0,299333.0,312817.0,334483.0,348483.0,359167.0,355833.0,345833.0,332667.0,327667.0,327333.0,326333.0,321333.0,325000.0,336667.0,356667.0,371667.0,380400.0,378733.0,367067.0,356633.0,348300.0,348267.0,343300.0,339967.0,338500.0,346800.0,365133.0,378300.0,388333.0,383333.0,371667.0,360333.0,352000.0,357083.0,351750.0,351750.0,352500.0,364167.0,377500.0,383333.0,385000.0,376667.0,368333.0,360000.0,355167.0,352500.0,348274.0,348108.0,347441.0,358333.0,371667.0,383333.0,386667.0,381667.0,373333.0,365000.0,356667.0,358333.0,356000.0,356000.0,354333.0,365000.0,381333.0,394333.0,399333.0,394667.0,384667.0,374633.0,367967.0,371633.0,368333.0,367667.0,369333.0,382667.0,398333.0,406500.0,408167.0,404667.0,394833.0,384833.0,378333.0,381633.0,379967.0,379967.0,383000.0,393000.0,405758.0,412425.0,417425.0,413333.0,404000.0,395667.0,395333.0,399000.0,394000.0,392333.0,400000.0,419667.0,429650.0,431317.0,437925.0,444608.0,447942.0,444500.0,440833.0,440833.0,431667.0,423667.0,427000.0,446667.0,475000.0,490667.0,497333.0,492333.0,481667.0,474000.0,468317.0,469983.0,458283.0,453967.0,462300.0,493333.0,523333.0,536667.0,535000.0,521667.0
394856,7,"Miami, FL",msa,FL,245000.0,245000.0,246667.0,248333.0,250000.0,241667.0,231833.0,219333.0,214333.0,203500.0,195583.0,185667.0,179667.0,175083.0,177167.0,184833.0,186500.0,184333.0,176333.0,172833.0,169500.0,166500.0,162500.0,159167.0,156833.0,159000.0,162000.0,164333.0,164333.0,160083.0,159083.0,156083.0,154000.0,150000.0,146633.0,141050.0,141050.0,144217.0,151800.0,154133.0,152667.0,148700.0,144700.0,142117.0,142083.0,142050.0,141300.0,139967.0,142333.0,147667.0,156000.0,162000.0,164333.0,163733.0,162067.0,162733.0,164333.0,164333.0,162667.0,161667.0,167667.0,176738.0,188071.0,195404.0,201000.0,199667.0,195333.0,192333.0,193000.0,193667.0,190333.0,190333.0,193967.0,205633.0,214967.0,225000.0,225000.0,221667.0,217167.0,217167.0,218833.0,218117.0,216450.0,216617.0,219317.0,225983.0,234150.0,240000.0,240000.0,235000.0,230000.0,225667.0,226333.0,226333.0,227333.0,226667.0,230000.0,236333.0,243000.0,248000.0,248000.0,247000.0,244333.0,243000.0,242333.0,241633.0,241633.0,241967.0,246000.0,251000.0,259000.0,263333.0,266667.0,263333.0,259000.0,255667.0,256000.0,257733.0,257733.0,259067.0,261167.0,266167.0,270833.0,273167.0,273167.0,268700.0,268500.0,270000.0,271433.0,269300.0,266133.0,268833.0,272667.0,277667.0,281333.0,286333.0,288917.0,285917.0,284250.0,285000.0,287000.0,287000.0,285333.0,290000.0,296667.0,303333.0,306667.0,311667.0,318333.0,323333.0,324333.0,324333.0,325333.0,327667.0,331000.0,334333.0,341000.0,346833.0,354167.0,358833.0,361333.0,361000.0,361333.0,363667.0,369267.0,374267.0,380267.0,388333.0,397667.0,411000.0,421000.0,426667.0,426667.0
394974,8,"Philadelphia, PA",msa,PA,207333.0,213333.0,218333.0,225833.0,230167.0,228500.0,220667.0,213333.0,206667.0,203000.0,199000.0,198233.0,198900.0,202567.0,209667.0,216333.0,221500.0,218833.0,212500.0,204000.0,201333.0,201000.0,202850.0,201850.0,204850.0,206333.0,212750.0,219750.0,224750.0,225167.0,218500.0,212500.0,207333.0,204333.0,202667.0,198667.0,198333.0,197667.0,206892.0,215192.0,221825.0,216767.0,208467.0,200625.0,198208.0,195208.0,193083.0,188833.0,190167.0,196833.0,208333.0,218333.0,223000.0,218667.0,212000.0,205667.0,205000.0,203333.0,198333.0,195000.0,196667.0,205000.0,216667.0,226667.0,233333.0,228767.0,220400.0,210400.0,206217.0,202917.0,197917.0,196067.0,197733.0,205955.0,216555.0,225222.0,230300.0,225967.0,219750.0,213117.0,210783.0,207333.0,200667.0,197000.0,199250.0,208583.0,218917.0,226233.0,228567.0,226450.0,220217.0,215183.0,208967.0,203967.0,199333.0,197667.0,202000.0,211667.0,224000.0,232333.0,234000.0,229000.0,224000.0,219000.0,218333.0,213000.0,209000.0,205667.0,212333.0,222000.0,233667.0,239667.0,241500.0,234833.0,228083.0,222250.0,222250.0,218333.0,215667.0,214667.0,219667.0,226333.0,234000.0,240667.0,245000.0,241667.0,235000.0,229967.0,227633.0,226633.0,222333.0,223000.0,227244.0,235744.0,245077.0,254500.0,260000.0,255667.0,246633.0,240967.0,240967.0,240667.0,238333.0,238333.0,248300.0,256633.0,263300.0,266667.0,273667.0,278667.0,277000.0,274250.0,272583.0,271500.0,267250.0,263917.0,266667.0,273667.0,283667.0,293667.0,303333.0,305000.0,300000.0,293333.0,288333.0,288333.0,285000.0,283600.0,286900.0,301900.0,321633.0,333333.0,335000.0
394347,9,"Atlanta, GA",msa,GA,170550.0,173500.0,177000.0,179167.0,177750.0,170583.0,164417.0,156633.0,152133.0,148467.0,145167.0,145067.0,143900.0,147233.0,151467.0,157967.0,160567.0,157100.0,152100.0,149150.0,147983.0,142983.0,135017.0,131683.0,135017.0,143333.0,146333.0,145333.0,140000.0,135767.0,130100.0,126183.0,125750.0,127100.0,124683.0,119667.0,118317.0,119983.0,125000.0,128333.0,134333.0,134333.0,132208.0,128208.0,124875.0,122000.0,121000.0,126000.0,136000.0,146667.0,154967.0,158300.0,156448.0,150898.0,144198.0,141317.0,143567.0,142600.0,145667.0,150667.0,161667.0,173333.0,180833.0,187500.0,185500.0,178967.0,170633.0,164300.0,164967.0,163267.0,163433.0,164633.0,172167.0,182333.0,190333.0,193833.0,191167.0,183667.0,176133.0,172300.0,172300.0,171500.0,172667.0,176000.0,183333.0,193333.0,199500.0,202833.0,197800.0,191800.0,185133.0,183000.0,183800.0,183467.0,182300.0,183000.0,190000.0,198333.0,203333.0,205000.0,201000.0,194333.0,188333.0,187333.0,188167.0,187733.0,187400.0,191567.0,199333.0,206684.0,212684.0,215351.0,215000.0,210667.0,208067.0,207233.0,209733.0,209967.0,212648.0,216481.0,223544.0,231030.0,235997.0,237267.0,232933.0,228967.0,226000.0,225000.0,224000.0,221967.0,221967.0,226300.0,233000.0,242333.0,248333.0,252000.0,250300.0,245967.0,242300.0,241333.0,242333.0,241129.0,242796.0,246929.0,256467.0,258800.0,260667.0,264000.0,271083.0,275083.0,276417.0,276725.0,277392.0,276058.0,277767.0,285433.0,298767.0,313300.0,324633.0,331300.0,331333.0,330000.0,331667.0,337650.0,340983.0,339317.0,339033.0,344033.0,356033.0,371167.0,383167.0,387833.0,382000.0
394976,10,"Phoenix, AZ",msa,AZ,226067.0,225834.0,225834.0,221667.0,216333.0,208000.0,203333.0,196667.0,186633.0,174967.0,166633.0,163333.0,161667.0,160667.0,160667.0,159333.0,155333.0,152000.0,148317.0,146650.0,143317.0,141333.0,139667.0,140333.0,142233.0,143900.0,144067.0,141500.0,138000.0,135500.0,134833.0,134333.0,132833.0,131167.0,130167.0,129667.0,129617.0,127783.0,126450.0,124000.0,122833.0,121167.0,119667.0,120967.0,122633.0,125633.0,127200.0,131533.0,137533.0,145667.0,151333.0,153667.0,154333.0,154700.0,157333.0,160333.0,162467.0,162833.0,163750.0,167917.0,174217.0,179967.0,184867.0,188233.0,188233.0,187333.0,187167.0,188167.0,189833.0,189333.0,189333.0,190000.0,192333.0,195333.0,197333.0,198333.0,199333.0,197667.0,196667.0,194333.0,196000.0,197333.0,199667.0,201333.0,203667.0,208667.0,212000.0,214967.0,213967.0,213967.0,214000.0,214325.0,215992.0,215992.0,217000.0,216967.0,220300.0,224948.0,228373.0,228707.0,228725.0,229333.0,230667.0,230667.0,230000.0,229967.0,230300.0,231967.0,233667.0,237667.0,241667.0,244805.0,245472.0,244805.0,245333.0,246667.0,248167.0,249500.0,252500.0,255167.0,257667.0,260198.0,264364.0,268198.0,268183.0,266850.0,265517.0,265830.0,266397.0,266397.0,266567.0,267333.0,270333.0,274750.0,278417.0,281083.0,282333.0,283667.0,285833.0,286738.0,288404.0,290571.0,295000.0,300500.0,302167.0,302167.0,303333.0,309633.0,317967.0,324467.0,329833.0,332833.0,334633.0,337967.0,344967.0,355000.0,366000.0,379333.0,391333.0,402000.0,408667.0,415000.0,420667.0,425667.0,429000.0,433333.0,440667.0,454000.0,465800.0,478967.0,485633.0,483833.0,472333.0
394404,11,"Boston, MA",msa,MA,321583.0,332917.0,344333.0,351333.0,353333.0,339333.0,326000.0,312667.0,306667.0,305000.0,300000.0,296021.0,294354.0,299354.0,313333.0,323300.0,329967.0,323300.0,311167.0,298667.0,300750.0,307917.0,309750.0,306333.0,304750.0,311967.0,328300.0,345550.0,356417.0,344750.0,328517.0,319433.0,316267.0,314333.0,302667.0,300833.0,304167.0,317833.0,332833.0,345000.0,349667.0,341333.0,322000.0,311333.0,303000.0,302667.0,292333.0,293333.0,300250.0,316250.0,337917.0,351000.0,354000.0,336333.0,321000.0,316333.0,317667.0,315667.0,307333.0,304333.0,315000.0,329633.0,349967.0,360300.0,367333.0,357000.0,345977.0,335310.0,333977.0,337500.0,332667.0,332300.0,331133.0,344967.0,361667.0,375000.0,380000.0,366667.0,353133.0,343133.0,345050.0,350250.0,346083.0,342667.0,344000.0,358167.0,376317.0,388650.0,395317.0,382000.0,366667.0,356667.0,358333.0,361667.0,350833.0,348333.0,353333.0,372500.0,393333.0,405000.0,408333.0,396667.0,383000.0,379233.0,379233.0,383067.0,375167.0,378467.0,383300.0,399967.0,415000.0,426667.0,428333.0,416667.0,406667.0,405000.0,410000.0,411000.0,405667.0,405667.0,417667.0,434667.0,454667.0,462650.0,464983.0,448317.0,435250.0,426250.0,422917.0,423667.0,420150.0,425150.0,429800.0,446617.0,464922.0,476606.0,476639.0,463333.0,451667.0,444133.0,446133.0,449467.0,449000.0,457000.0,472667.0,486650.0,496650.0,502650.0,515000.0,519333.0,514333.0,507000.0,504000.0,503967.0,505550.0,512550.0,532250.0,555500.0,581500.0,592667.0,595167.0,577500.0,563333.0,558333.0,560333.0,562000.0,553333.0,562667.0,586000.0,621333.0,655000.0,667000.0,663667.0
395057,12,"San Francisco, CA",msa,CA,575667.0,572667.0,562167.0,550500.0,524667.0,489833.0,449833.0,412333.0,383333.0,350000.0,331667.0,323333.0,334417.0,356750.0,390083.0,412333.0,420000.0,420000.0,417000.0,419667.0,414667.0,400667.0,386333.0,383083.0,396750.0,418417.0,435000.0,448333.0,445000.0,436667.0,425000.0,416667.0,408333.0,388333.0,371667.0,371667.0,383333.0,398333.0,405000.0,408583.0,406917.0,394417.0,383833.0,375500.0,366333.0,351667.0,336667.0,343333.0,371667.0,411667.0,439667.0,453167.0,447367.0,438367.0,433200.0,439000.0,443750.0,432083.0,422083.0,438333.0,491667.0,545000.0,580000.0,589500.0,581167.0,562833.0,551667.0,550500.0,543833.0,531833.0,524667.0,546333.0,580000.0,609667.0,623000.0,626333.0,628333.0,618333.0,611667.0,603333.0,595000.0,573333.0,567667.0,590667.0,629000.0,661333.0,668333.0,668333.0,658333.0,645000.0,635000.0,638333.0,643333.0,633333.0,620000.0,622500.0,652500.0,684167.0,711667.0,718333.0,701667.0,675000.0,663333.0,670000.0,671667.0,655000.0,646667.0,667000.0,713000.0,746333.0,759333.0,755000.0,745000.0,731667.0,751667.0,783333.0,805000.0,777417.0,768750.0,794583.0,845500.0,880833.0,898333.0,896667.0,878000.0,853000.0,848667.0,847333.0,835667.0,801667.0,790000.0,806917.0,850917.0,880917.0,897333.0,885000.0,863333.0,838833.0,845500.0,853833.0,854000.0,824000.0,812333.0,828333.0,859667.0,876667.0,893333.0,918250.0,941250.0,944583.0,936000.0,936167.0,929500.0,913500.0,908833.0,943167.0,1023167.0,1092667.0,1131667.0,1125000.0,1105000.0,1076667.0,1070000.0,1065000.0,1043333.0,1008333.0,1010000.0,1063333.0,1155000.0,1215167.0,1233500.0,1189667.0,1116167.0
395025,13,"Riverside, CA",msa,CA,307167.0,297833.0,290167.0,281333.0,268000.0,256333.0,248333.0,241667.0,231667.0,220000.0,215917.0,214583.0,212917.0,207000.0,204833.0,203167.0,203167.0,198000.0,198000.0,198667.0,200667.0,200667.0,200000.0,201667.0,199333.0,200333.0,198667.0,201000.0,198333.0,198000.0,195000.0,196667.0,195333.0,196667.0,196083.0,197750.0,197417.0,197667.0,195000.0,193667.0,190000.0,188917.0,187583.0,186583.0,184333.0,184000.0,185333.0,189667.0,193333.0,196667.0,196917.0,198250.0,194583.0,195333.0,195333.0,203023.0,208689.0,212689.0,214000.0,218333.0,226000.0,234333.0,240000.0,245000.0,246667.0,248333.0,248333.0,250000.0,253333.0,255000.0,257333.0,260333.0,263667.0,269667.0,271667.0,274167.0,272500.0,269833.0,269000.0,270667.0,274000.0,272333.0,274000.0,276000.0,283333.0,285000.0,288000.0,290667.0,292333.0,291667.0,288333.0,287333.0,288333.0,289667.0,290917.0,294250.0,299583.0,305667.0,306333.0,309667.0,308333.0,310667.0,307333.0,309000.0,310000.0,311667.0,314667.0,318000.0,323333.0,325500.0,330417.0,333750.0,335250.0,333333.0,333000.0,332750.0,333083.0,334750.0,341500.0,344833.0,348167.0,349000.0,351500.0,354833.0,354167.0,355000.0,351667.0,351667.0,348667.0,348667.0,349333.0,352667.0,356000.0,360333.0,363333.0,366667.0,367000.0,368667.0,368667.0,370000.0,369083.0,369083.0,371083.0,375333.0,377000.0,378333.0,381667.0,391667.0,401667.0,412333.0,419000.0,425333.0,429500.0,431167.0,436500.0,445167.0,458500.0,470167.0,480167.0,490167.0,496833.0,500000.0,501667.0,505000.0,513333.0,520000.0,527000.0,535333.0,548667.0,560000.0,565000.0,558333.0,550000.0
