NAME,GEO_ID,GeoMobility:Total,GeoMobility:Same House,GeoMobility%:Same House,GeoMobility:Moved Same County,GeoMobility%:Moved Same County,GeoMobility:Moved Different County Same State,GeoMobility%:Moved Different County Same State,GeoMobility:Moved Different State,GeoMobility%:Moved Different State,GeoMobility:Moved From Abroad,GeoMobility%:Moved From Abroad
"Davidson County, Tennessee",0500000US47037,682919.0,538497.0,78.85225041329939,80156.0,11.737263130766607,23863.0,3.494265059253001,33650.0,4.9273779174396966,6753.0,0.9888434792413155
"Montgomery County, Tennessee",0500000US47125,202262.0,161240.0,79.7183850649158,18770.0,9.280042716872176,4040.0,1.997409300807863,17432.0,8.618524488040265,780.0,0.38563842936389436
"Williamson County, Tennessee",0500000US47187,229294.0,191137.0,83.35891911694156,10395.0,4.533481033084163,10991.0,4.793409334740551,15577.0,6.7934616692979315,1194.0,0.5207288459357855
"Rutherford County, Tennessee",0500000US47149,321005.0,264086.0,82.26850049064657,29270.0,9.118238033675489,16530.0,5.149452500739864,9393.0,2.926122646064703,1726.0,0.5376863288733821
"Sumner County, Tennessee",0500000US47165,184710.0,162889.0,88.18634616425749,8751.0,4.737696930323209,8651.0,4.683558009853284,4221.0,2.285203833035569,198.0,0.10719506253045313
"Nashville-Davidson metropolitan government (balance), Tennessee",1600000US4752006,656383.0,518596.0,79.00814006456596,76585.0,11.667730578031424,21895.0,3.3357049161846057,32554.0,4.959604377322386,6753.0,1.0288200638956218
"Clarksville city, Tennessee",1600000US4715160,154018.0,121657.0,78.98881948863121,13344.0,8.663922398680674,3085.0,2.0030126348868316,15544.0,10.092326870885222,388.0,0.25191860691607476
Tennessee,0400000US47,6692936.0,5706212.0,85.25723240144535,528587.0,7.897684962175046,220204.0,3.290095706876623,209377.0,3.1283281358136397,28556.0,0.4266587936893465
United States,0100000US,323531965.0,278079469.0,85.95115756181929,25406210.0,7.8527665728485285,10515375.0,3.2501811683429795,7571282.0,2.3401959679625475,1959629.0,0.6056987290266667
