NAME,GEO_ID,Median Household Income,HHIncome:Total Households,"HHIncome:Less than 10,000","HHIncome%:Less than 10,000","HHIncome:10 to 14,999","HHIncome%:10 to 14,999","HHIncome:15 to 19,999","HHIncome%:15 to 19,999","HHIncome:20 to 24,999","HHIncome%:20 to 24,999","HHIncome:25 to 29,999","HHIncome%:25 to 29,999","HHIncome:30 to 34,999","HHIncome:%30 to 34,999","HHIncome:35 to 39,999","HHIncome%:35 to 39,999","HHIncome:40 to 44,999","HHIncome%:40 to 44,999","HHIncome:45 to 49,999","HHIncome%:45 to 49,999","HHIncome:50 to 59,999","HHIncome%:50 to 59,999","HHIncome:60 to 74,999","HHIncome%:60 to 74,999","HHIncome:75 to 99,999","HHIncome%:75 to 99,999","HHIncome:100 to 124,999","HHIncome%:100 to 124,999","HHIncome:125 to 149,999","HHIncome%:125 to 149,999","HHIncome:150 to 199,999","HHIncome%:150 to 199,999",HHIncome:200K or More,HHIncome%:200K or More,Ed:Population 25+ Educational Attainment,Ed:Less than High School,Ed%:Less than High School,Ed:High School Graduate or Equivalency,Ed%:High School Graduate or Equivalency,Ed%:High School Graduate or More,Ed:Some College,Ed%:Some College,Ed%:Some College or More,Ed:Associates,Ed%:Associates,Ed:Bachelors,Ed%:Bachelors,Ed%:Bachelors or More,Ed:Masters,Ed%:Masters,Ed%:Masters or More,Ed:Professional School Degree,Ed%:Professional School Degree,Ed%:Professional School Degree or More,Ed:Doctorate Degree,Ed%:Doctorate Degree,Ind:Employed Civilians 16+,"Ind:Agriculture, Forestry, Fishing and Hunting, and Mining","Ind%:Agriculture, Forestry, Fishing and Hunting, and Mining","Ind:Agriculture, Forestry, Fishing and Hunting","Ind%:Agriculture, Forestry, Fishing and Hunting","Ind:Mining, Quarrying, Oil and Gas","Ind%:Mining, Quarrying, Oil and Gas",Ind:Construction,Ind%:Construction,Ind:Manufacturing,Ind%:Manufacturing,Ind:Wholesale Trade,Ind%:Wholesale Trade,Ind:Retail Trade,Ind%:Retail Trade,"Ind:Transportation and Warehousing, Utilities","Ind%:Transportation and Warehousing, Utilities",Ind:Information,Ind%:Information,"Ind:Finance, Insurance, Real Estate and Rental and Leasing","Ind%:Finance, Insurance, Real Estate and Rental and Leasing","Ind:Professional, Scientific, Management, Administrative, and Waste Management Services","Ind%:Professional, Scientific, Management, Administrative, and Waste Management Services","Ind:Professional, Scientific, and Technical Services","Ind%:Professional, Scientific, and Technical Services",Ind:Management of Companies and Enterprises,Ind%:Management of Companies and Enterprises,"Ind:Educational, Health and Social Services","Ind%:Educational, Health and Social Services","Ind:Arts, Entertainment, Recreation, Accommodation and Food Services","Ind%:Arts, Entertainment, Recreation, Accommodation and Food Services",Ind:Other Services (Except Public Administration),Ind%:Other Services (Except Public Administration),Ind:Public Administration,Ind%:Public Administration,Ind:Blue Collar,Ind%:Blue Collar,Ind:White Collar,Employed Civilians 16+ Occupational,"Occ:Management, Business, and Financial Operations","Occ%:Management, Business, and Financial Operations",Occ:Professional and Related,Occ%:Professional and Related,Occ:Healthcare Support,Occ%:Healthcare Support,Occ:Protective Services,Occ%:Protective Services,Occ:Food Preparation and Serving Related,Occ%:Food Preparation and Serving Related,Occ:Building and Grounds Cleaning and Maintenance,Occ%:Building and Grounds Cleaning and Maintenance,Occ:Personal Care and Service,Occ%:Personal Care and Service,Occ:Sales and Related,Occ%:Sales and Related,Occ:Office and Administrative Support,Occ%:Office and Administrative Support,"Occ:Farming, Fishing, and Forestry","Occ%:Farming, Fishing, and Forestry","Occ:Construction, Extraction, and Maintenance","Occ%:Construction, Extraction, and Maintenance",Occ:Production,Occ%:Production,Occ:Transportation and Material Moving,Occ%:Transportation and Material Moving,Sector: Total Workers,Sector:Private,Sector%:Private,Sector:Public,Sector%:Public,Sector:Self-Employed,Sector%:Self-Employed,Sector:Non-Profit,Sector%:Non-Profit,Sector:Unpaid Family Workers,Sector%:Unpaid Family Workers,Employment:Employed Civilian,Employment:Unemployed Civilian,Employment:Civilian Unemployment Rate%,Employment:Armed Forces,Employment:% of Labor Force Armed Forces,Employment:Not in Labor Force,Employment:% of Population Not in Labor Force,Employment:In Labor Force,Employment:%In Labor Force,Per Capita Income,Poverty:Population for Whom Poverty Status is Determined,Poverty: Population Below Poverty Level,Poverty%: Below Poverty Level,CB:Total Housing Units,CB:Cost Burdened Housholds,CB:Renter Occupied Units,CB:Cost Burdened Renters,CB%:Cost Burdened Renters,CB:Owner Occupied Units,CB:Cost Burdened Homeowners,CB%: Cost Burdened Homeowners,CB:Severe Cost Burdened Households,CB%:Severe Cost Burdened Households,Median Home Value Owner Occupied,Median Gross Rent,Median Monthly Owner Costs Home with Mortgage,Median Monthly Owner Costs Home without Mortgage,Units:Total Series,"Units:1 Unit, Detached","Units%:1 Unit, Detached","Units:1 Unit, Attached","Units%:1 Unit, Attached",Units:2,Units%:2,Units:3 to 4,Units%:3 to 4,Units:5 to 9,Units%:5 to 9,Units:10 to 19,Units%:10 to 19,Units:20 to 49,Units%:20 to 49,Units:50 or More,Units%:50 or More,Units:Mobile Home,Units%:Mobile Home,"Units:Boat, RV, Van etc","Units%:Boat, RV, Van etc",Transpo:Workers Commuting,"Transpo:Car, Truck, or Van","Transpo%:Car, Truck, or Van",Transpo:Public Transportation,Transpo%:Public Transportation,Transpo:Bicycle,Transpo%:Bicycle,Transpo:Walk,Transpo%:Walk,Transpo:Worked From Home,Transpo%:Worked From Home,"Transpo:Taxi, Motorcycle, Other","Transpo%:Taxi, Motorcycle, Other",Vehicles:Households,Vehicles:None,Vehicles%:None,Vehicles:One,Vehicles%:One,Vehicles:Two,Vehicles%:Two,Vehicles:Three,Vehicles%:Three,Vehicles:Four,Vehicles%:Four,Vehicles:Five or More,Vehicles%:Five or More,Vet:Population 18+,Vet:Veteran,Vet%:Veteran,Vet:Nonveteran,Vet%:Nonveteran,Vet:Veteran 18 to 64,Vet%:Veterans who are 18 to 64,Vet:Veteran 65 and Older,Vet%:Veterans who are 65 and Older,Vet:Nonveteran 18 to 64,Vet:Nonveteran 65 and Older,Disability Tally,GeoMobility:Total,ForeignBorn:Foreign Born,ForeignBorn%:Foreign Born,ForeignBorn:Native Born,ForeignBorn%:Native Born,ForeignBorn:Foreign Born Naturalized Citizen,ForeignBorn%:Foreign Born Population that are Naturalized Citizen,ForeignBorn:Foreign Born Not a Citizen,ForeignBorn%:Foreign Born Population that are Not Naturalized Citizen,Foreign Born Population,ForeignBorn:Europe,ForeignBorn:Asia,ForeignBorn:Africa,ForeignBorn:Oceania,"ForeignBorn:Central & South America, Caribbean",ForeignBorn:Canada & Other Northern American,ForeignBorn%:Europe,ForeignBorn%:Asia,ForeignBorn%:Africa,ForeignBorn%:Oceania,"ForeignBorn%:Central & South America, Caribbean",ForeignBorn%:Canada & Other Northern American,Language:Population 5 and Older,Language:Speak Only English,Language%:Speak Only English,Language:Speak Spanish,Language:Spanish:Speak English Very Well,Language:Spanish:Speak English Well,Language:Spanish:Speak English Not Well,Language:Spanish:Speak English Not At All,Language:Speak Other Indo-European Language,Language:Other Indo-European:Speak English Very Well,Language:Other Indo-European:Speak English Well,Language:Other Indo-European:Speak English Not Well,Language:Other Indo-European:Speak English Not At All,Language:Speak Asian or Pacific Island Language,Language:Asian or Pacific Island:Speak English Very Well,Language:Asian or Pacific Island:Speak English Well,Language:Asian or Pacific Island:Speak English Not Well,Language:Asian or Pacific Island:Speak English Not At All,Language:Speak Other Language,Language:Other:Speak English Very Well,Language:Other:Speak English Well,Language:Other:Speak English Not Well,Language:Other:Speak English Not At All,Language%:Speak Language Besides English,Language%:Of Those that Speak Another Language and Speak English Not Well or At All,"Earnings:Less than 10,000","Earnings:% Less than 10,000","Earnings:Less than 25,000","Earnings:% Less than 25,000","Earnings:25,000 to 49,999","Earnings:% 25,000 to 49,999","Earnings:50,000 to 74,999","Earnings:% 50,000 to 74,999","Earnings:75,000 to 99,999","Earnings:% 75,000 to 99,999","Earnings:100,000 and Over","Earnings:% 100,000 and Over","Earnings:Less than 10,000 White Alone","Earnings:% Less than 10,000 White Alone","Earnings:Less than 25,000 White Alone","Earnings:% Less than 25,000 White Alone","Earnings:25,000 to 49,999 White Alone","Earnings:% 25,000 to 49,999 White Alone","Earnings:50,000 to 74,999 White Alone","Earnings:% 50,000 to 74,999 White Alone","Earnings:75,000 to 99,999 White Alone","Earnings:% 75,000 to 99,999 White Alone","Earnings:100,000 and Over White Alone","Earnings:% 100,000 and Over White Alone","Earnings:Less than 10,000 Black or African American Alone","Earnings:% Less than 10,000 Black or African American Alone","Earnings:Less than 25,000 Black or African American Alone","Earnings:% Less than 25,000 Black or African American Alone","Earnings:25,000 to 49,999 Black or African American Alone","Earnings:% 25,000 to 49,999 Black or African American Alone","Earnings:50,000 to 74,999 Black or African American Alone","Earnings:% 50,000 to 74,999 Black or African American Alone","Earnings:75,000 to 99,999 Black of African American Alone","Earnings:% 75,000 to 99,999 Black of African American Alone","Earnings:100,000 and Over Black or African American Alone","Earnings:% 100,000 and Over Black or African American Alone","Earnings:Less than 10,000 American Indian or Alaska Native Alone","Earnings:% Less than 10,000 American Indian or Alaska Native Alone","Earnings:Less than 25,000 American Indian or Alaska Native Alone","Earnings:% Less than 25,000 American Indian or Alaska Native Alone","Earnings:25,000 to 49,999 American Indian or Alaska Native Alone","Earnings:% 25,000 to 49,999 American Indian or Alaska Native Alone","Earnings:50,000 to 74,999 American Indian or Alaska Native Alone","Earnings:% 50,000 to 74,999 American Indian or Alaska Native Alone","Earnings:75,000 to 99,999 American Indian or Alaska Native Alone","Earnings:% 75,000 to 99,999 American Indian or Alaska Native Alone","Earnings:100,000 and Over American Indian or Alaska Native Alone","Earnings:% 100,000 and Over American Indian or Alaska Native Alone","Earnings:Less than 10,000 Asian Alone","Earnings:% Less than 10,000 Asian Alone","Earnings:Less than 25,000 Asian Alone","Earnings:% Less than 25,000 Asian Alone","Earnings:25,000 to 49,999 Asian Alone","Earnings:% 25,000 to 49,999 Asian Alone","Earnings:50,000 to 74,999 Asian Alone","Earnings:% 50,000 to 74,999 Asian Alone","Earnings:75,000 to 99,999 Asian Alone","Earnings:% 75,000 to 99,999 Asian Alone","Earnings:100,000 and Over Asian Alone","Earnings:% 100,000 and Over Asian Alone","Earnings:Less than 10,000 Native Hawaiian and Other Pacific Islander Alone","Earnings:% Less than 10,000 Native Hawaiian and Other Pacific Islander Alone","Earnings:Less than 25,000 Native Hawaiian and Other Pacific Islander Alone","Earnings:% Less than 25,000 Native Hawaiian and Other Pacific Islander Alone","Earnings:25,000 to 49,999 Native Hawaiian and Other Pacific Islander Alone","Earnings:% 25,000 to 49,999 Native Hawaiian and Other Pacific Islander Alone","Earnings:50,000 to 74,999 Native Hawaiian and Other Pacific Islander Alone","Earnings:% 50,000 to 74,999 Native Hawaiian and Other Pacific Islander Alone","Earnings:75,000 to 99,999 Native Hawaiian and Other Pacific Islander Alone","Earnings:% 75,000 to 99,999 Native Hawaiian and Other Pacific Islander Alone","Earnings:100,000 and Over Native Hawaiian and Other Pacific Islander Alone","Earnings:% 100,000 and Over Native Hawaiian and Other Pacific Islander Alone","Earnings:Less than 10,000 Some Other Race Alone","Earnings:% Less than 10,000 Some Other Race Alone","Earnings:Less than 25,000 Some Other Race Alone","Earnings:% Less than 25,000 Some Other Race Alone","Earnings:25,000 to 49,999 Some Other Race Alone","Earnings:% 25,000 to 49,999 Some Other Race Alone","Earnings:50,000 to 74,999 Some Other Race Alone","Earnings:% 50,000 to 74,999 Some Other Race Alone","Earnings:75,000 to 99,999 Some Other Race Alone","Earnings:% 75,000 to 99,999 Some Other Race Alone","Earnings:100,000 and Over Some Other Race Alone","Earnings:% 100,000 and Over Some Other Race Alone","Earnings:Less than 10,000 Two or More Races","Earnings:% Less than 10,000 Two or More Races","Earnings:Less than 25,000 Two or More Races","Earnings:% Less than 25,000 Two or More Races","Earnings:25,000 to 49,999 Two or More Races","Earnings:% 25,000 to 49,999 Two or More Races","Earnings:50,000 to 74,999 Two or More Races","Earnings:% 50,000 to 74,999 Two or More Races","Earnings:75,000 to 99,999 Two or More Races","Earnings:% 75,000 to 99,999 Two or More Races","Earnings:100,000 and Over Two or More Races","Earnings:% 100,000 and Over Two or More Races","Earnings:Less than 10,000 Non-Minority","Earnings:% Less than 10,000 Non-Minority","Earnings:Less than 25,000 Non-Minority","Earnings:% Less than 25,000 Non-Minority","Earnings:25,000 to 49,999 Non-Minority","Earnings:% 25,000 to 49,999 Non-Minority","Earnings:50,000 to 74,999 Non-Minority","Earnings:% 50,000 to 74,999 Non-Minority","Earnings:75,000 to 99,999 Non-Minority","Earnings:% 75,000 to 99,999 Non-Minority","Earnings:100,000 and Over Non-Minority","Earnings:% 100,000 and Over Non-Minority","Earnings:Less than 10,000 Hispanic or Latino","Earnings:% Less than 10,000 Hispanic or Latino","Earnings:Less than 25,000 Hispanic or Latino","Earnings:% Less than 25,000 Hispanic or Latino","Earnings:25,000 to 49,999 Hispanic or Latino","Earnings:% 25,000 to 49,999 Hispanic or Latino","Earnings:50,000 to 74,999 Hispanic or Latino","Earnings:% 50,000 to 74,999 Hispanic or Latino","Earnings:75,000 to 99,999 Hispanic or Latino","Earnings:% 75,000 to 99,999 Hispanic or Latino","Earnings:100,000 and Over Hispanic or Latino","Earnings:% 100,000 and Over Hispanic or Latino",Mortgage:Housing Units with a Mortgage,Mortgage%:Housing Units with a Mortgage,Mortgage:Housing Units without a Mortgage,Mortgage%:Housing Units without a Mortgage,Public Assistance:Households with Public Assistance/SNAP,Public Assistance%:Households with Public Assistance/SNAP,Public Assistance:Households without Public Assistance/SNAP,Public Assistance%:Households without Public Assistance/SNAP,Homeownership:White Homeowners,Homeownership%:White Householders Homeowner,Homeownership%:Homeowners White,Homeownership:White Renters,Homeownership%:White Householders Renters,Homeownership%:Renters White,Homeownership:Black or African American Homeowners,Homeownership%:Black or African American Householders Homeowner,Homeownership%:Homeowners Black or African American,Homeownership:Black or African American Renters,Homeownership%:Black or African American Householders Renters,Homeownership%:Renters Black or African American,Homeownership:American Indian Alaska Native Homeowners,Homeownership%:American Indian Alaska Native Householders Homeowner,Homeownership%:Homeowners American Indian Alaska Native,Homeownership:American Indian Alaska Native Renters,Homeownership%:American Indian Alaska Native Householders Renters,Homeownership%:Renters American Indian Alaska Native,Homeownership:Asian Homeowners,Homeownership%:Asian Householders Homeowner,Homeownership%:Homeowners Asian,Homeownership:Asian Renters,Homeownership%:Asian Householders Renters,Homeownership%:Renters Asian,Homeownership:Native Hawaiian or Other Pacific Islander Alone Homeowners,Homeownership%:Native Hawaiian or Other Pacific Islander Alone Householders Homeowner,Homeownership%:Homeowners Native Hawaiian or Other Pacific Islander Alone,Homeownership:Native Hawaiian or Other Pacific Islander Alone Renters,Homeownership%:Native Hawaiian or Other Pacific Islander Alone Householders Renters,Homeownership%:Renters Native Hawaiian or Other Pacific Islander Alone,Homeownership:Some Other Race Homeowners,Homeownership%:Some Other Race Householders Homeowner,Homeownership%:Homeowners Some Other Race,Homeownership:Some Other Race Renters,Homeownership%:Some Other Race Householders Renters,Homeownership%:Renters Some Other Race,Homeownership:Two or More Races Homeowners,Homeownership%:Two or More Races Householders Homeowner,Homeownership%:Homeowners Two or More Races,Homeownership:Two or More Races Renters,Homeownership%:Two or More Races Householders Renters,Homeownership%:Renters Two or More Races,Homeownership:Non-Minority Homeowners,Homeownership%:Non-Minority Householders Homeowner,Homeownership%:Homeowners Non-Minority,Homeownership:Non-Minority Renters,Homeownership%:Non-Minority Householders Renters,Homeownership%:Renters Non-Minority,Homeownership:Hispanic or Latino Homeowners,Homeownership%:Hispanic or Latino Householders Homeowner,Homeownership%:Homeowners Hispanic or Latino,Homeownership:Hispanic or Latino Renters,Homeownership%:Hispanic or Latino Householders Renters,Homeownership%:Renters Hispanic or Latino,Homeownership:Homeowners Age 15 to 24,Homeownership%:Homeowners Age 15 to 24,Homeownership%:Age 15 to 24 Householders Homeowners,Homeownership:Renters Age 15 to 24,Homeownership%:Renters Age 15 to 24,Homeownership%:Age 15 to 24 Householders Renters,Homeownership:Homeowners Age 25 to 34,Homeownership%:Homeowners Age 25 to 34,Homeownership%:Age 25 to 34 Householders Homeowners,Homeownership:Renters Age 25 to 34,Homeownership%:Renters Age 25 to 34,Homeownership%:Age 25 to 34 Householders Renters,Homeownership:Homeowners Age 35 to 44,Homeownership%:Homeowners Age 35 to 44,Homeownership%:Age 35 to 44 Householders Homeowners,Homeownership:Renters Age 35 to 44,Homeownership%:Renters Age 35 to 44,Homeownership%:Age 35 to 44 Householders Renters,Homeownership:Homeowners Age 45 to 54,Homeownership%:Homeowners Age 45 to 54,Homeownership:Renters Age 45 to 54,Homeownership%:Renters Age 45 to 54,Homeownership%:Age 45 to 54 Householders Renters,Homeownership:Homeowners Age 55 to 59,Homeownership%:Homeowners Age 55 to 59,Homeownership%:Age 55 to 59 Householders Homeowners,Homeownership:Renters Age 55 to 59,Homeownership%:Renters Age 55 to 59,Homeownership%:Age 55 to 59 Householders Renters,Homeownership:Homeowners Age 35 to 59,Homeownership%:Homeowners Age 35 to 59,Homeownership%:Age 35 to 59 Householders Homeowners,Homeownership:Renters Age 35 to 59,Homeownership%:Renters Age 35 to 59,Homeownership%:Age 35 to 59 Householders Renters,Homeownership:Homeowners Age 60 and Over,Homeownership%:Homeowners Age 60 and Over,Homeownership%:Age 60 and Over Householders Homeowners,Homeownership:Renters Age 60 and Over,Homeownership%:Renters Age 60 and Over,Homeownership%:Age 60 and Over Householders Renters,Homeownership:Homeowners Age 65 and Over,Homeownership%:Homeowners Age 65 and Over,Homeownership:Renters Age 65 and Over,Homeownership%:Renters Age 65 and Over,Homeownership%:Age 65 and Over Householders Renters,Poverty:Below Poverty Level Under 5,Poverty%:Below Poverty Level Under 5,Poverty%:Under 5 Below Poverty Level,Poverty:Below Poverty Level Under 18,Poverty%:Below Poverty Level Under 18,Poverty%:Under 18 Below Poverty Level,Poverty:Below Poverty Level 18 to 64,Poverty%:Below Poverty Level 18 to 64,Poverty%:18 to 64 Below Poverty Level,Poverty:Below Poverty Level 65 and Over,Poverty%:Below Poverty Level 65 and Over,Poverty%:65 and Over Below Poverty Level,Poverty:Below Poverty Level White Alone,Poverty%:White Alone Below Poverty Level,Poverty:Below Poverty Level Black or African American Alone,Poverty%:Black or African American Alone Below Poverty Level,Poverty:Below Poverty Level American Indian Alaska Native Alone,Poverty%:American Indian Alaska Native Alone Below Poverty Level,Poverty:Below Poverty Level Asian Alone,Poverty%:Asian Alone Below Poverty Level,Poverty:Below Poverty Level Native Hawaiian Other Pacific Islander Alone,Poverty%:Native Hawaiian Other Pacific Islander Alone Below Poverty Level,Poverty:Below Poverty Level Some Other Race Alone,Poverty%:Some Other Race Alone Below Poverty Level,Poverty:Below Poverty Level Two or More Races,Poverty%:Two or More Races Below Poverty Level,Poverty:Below Poverty Level Non-Minority,Poverty%:Non-Minority Below Poverty Level,Poverty:Below Poverty Level Hispanic or Latino,Poverty%:Hispanic or Latino Below Poverty Level,GeoMobility:Same House,GeoMobility%:Same House,GeoMobility:Moved Same County,GeoMobility%:Moved Same County,GeoMobility:Moved Different County Same State,GeoMobility%:Moved Different County Same State,GeoMobility:Moved Different State,GeoMobility%:Moved Different State,GeoMobility:Moved From Abroad,GeoMobility%:Moved From Abroad
"Cheatham County, Tennessee",0500000US47021,45556.0,12869.0,880.0,6.838138161473307,548.0,4.2582951278265595,604.0,4.693449374465771,686.0,5.330639521330329,922.0,7.164503846452716,966.0,7.506410754526381,851.0,6.6127904266065745,819.0,6.364130857098453,863.0,6.70603776517212,1754.0,13.629652653663843,1694.0,13.163415960836117,1295.0,10.062941953531743,496.0,3.8542233273758644,220.0,1.7095345403683269,153.0,1.1889035667107,118.0,0.9169321625611935,23341.0,5743.0,24.604772717535667,8664.0,37.11923225225997,75.39522728246433,4261.0,18.25543035859646,20.098776532104864,1152.0,4.935521185896063,2468.0,10.573668651728719,15.085043485711838,792.0,3.393170815303543,4.51137483398312,178.0,0.7626065721263013,1.1182040186795768,83.0,0.35559744655327535,18356.0,193.0,1.0514273262148617,183.0,0.9969492264109827,10.0,0.054478099803878834,2368.0,12.90041403355851,2680.0,14.600130747439529,838.0,4.565264763565047,1883.0,10.258226193070385,1085.0,5.910873828720854,601.0,3.2741337982131182,1061.0,5.780126389191545,1294.0,7.0494661146219215,675.0,3.6772717367618215,4.0,0.021791239921551537,3315.0,18.059490084985836,1018.0,5.5458705600348654,1054.0,5.74199171932883,966.0,5.262584441054696,6981.0,38.03116147308782,5566.7801263891915,18356.0,1855.0,10.105687513619525,3793.0,20.663543255611245,285.0,1.552625844410547,273.0,1.4872521246458925,697.0,3.7971235563303547,771.0,4.200261494879059,425.0,2.3153192416648505,1640.0,8.93440836783613,2929.0,15.956635432556112,114.0,0.6210503377642187,3087.0,16.817389409457398,1609.0,8.765526258444105,1503.0,8.188058400522989,18356.0,12900.0,70.27674874700371,2637.0,14.36587491828285,2018.0,10.99368054042275,1053.0,5.736543909348442,56.0,0.3050773589017215,18356.0,522.0,2.765123424091535,55.0,0.29134442207861,8075.0,29.89854857819905,18933.0,70.10145142180096,18882.0,35399.0,2635.0,7.4437130992400915,9747.0,2237.0,2003.0,634.0,31.65252121817274,7744.0,1603.0,20.699896694214875,783.0,8.033240997229916,109100.0,588.0,947.0,248.0,13508.0,10486.0,77.62807225347942,185.0,1.3695587799822326,154.0,1.1400651465798046,143.0,1.0586319218241043,82.0,0.6070476754515842,88.0,0.6514657980456027,32.0,0.23689665383476458,21.0,0.15546342907906424,2304.0,17.05655907610305,13.0,0.09623926562037312,17985.0,17234.0,95.8242980261329,50.0,0.27800945232137897,0.0,0.0,117.0,0.6505421184320267,406.0,2.2574367528495967,178.0,0.989713650264109,12878.0,568.0,4.410622767510483,2773.0,21.532846715328464,6022.0,46.76191955272558,2418.0,18.776207485634416,793.0,6.157788476471502,304.0,2.360615002329554,25972.0,3178.0,12.236254427845372,22739.0,87.55197905436624,2391.0,10.435124165320996,787.0,25.727361882968292,20467.0,787.0,12406.0,33310.0,412.0,1.1472488304744932,35500.0,98.8527511695255,244.0,59.22330097087378,168.0,40.77669902912621,412.0,103.0,51.0,11.0,10.0,204.0,33.0,25.0,12.37864077669903,2.669902912621359,2.4271844660194173,49.51456310679612,8.009708737864079,33310.0,32291.0,96.94085860102072,691.0,501.0,97.0,90.0,3.0,224.0,184.0,11.0,29.0,0.0,49.0,12.0,30.0,7.0,0.0,55.0,41.0,6.0,8.0,0.0,3.0591413989792855,13.444553483807656,3702.0,18.273359988153413,9904.0,48.88691445777185,7935.0,39.16777728416999,1679.0,8.287674613751912,335.0,1.6535860605163137,406.0,2.0040475837899208,3527.0,13.510304144641077,9462.0,36.24454148471616,7810.0,29.916494292499806,1655.0,6.339538803340227,323.0,1.2372634643377,401.0,1.5360453535585687,91.0,22.63681592039801,156.0,38.80597014925373,41.0,10.199004975124378,16.0,3.9800995024875623,4.0,0.9950248756218906,0.0,0.0,6.0,7.792207792207792,43.0,55.84415584415584,22.0,28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,12.0,21.052631578947366,23.0,40.35087719298245,11.0,19.298245614035086,0.0,0.0,0.0,0.0,5.0,8.771929824561402,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.88888888888889,87.0,64.44444444444444,15.0,11.11111111111111,3.0,2.2222222222222223,0.0,0.0,0.0,0.0,54.0,23.580786026200872,131.0,57.20524017467249,36.0,15.72052401746725,5.0,2.1834061135371177,8.0,3.4934497816593884,0.0,0.0,56.0,17.665615141955836,179.0,56.46687697160884,50.0,15.772870662460567,11.0,3.4700315457413247,0.0,0.0,0.0,0.0,3500.0,13.480722566729577,9400.0,36.20536917921658,7775.0,29.946462273234985,1647.0,6.343642876401032,323.0,1.2440781111581867,401.0,1.544505642645303,5845.0,75.47778925619835,1899.0,24.522210743801654,231.0,1.7937567945333126,12647.0,98.20624320546669,10466.0,83.80845611787315,97.21344974921048,2022.0,16.19154388212684,95.73863636363636,157.0,88.70056497175142,1.4582946312465168,20.0,11.299435028248588,0.946969696969697,16.0,72.72727272727273,0.1486160133754412,6.0,27.27272727272727,0.2840909090909091,14.0,56.00000000000001,0.13003901170351106,11.0,44.0,0.5208333333333333,0.0,,0.0,0.0,,0.0,39.0,75.0,0.3622515326026379,13.0,25.0,0.615530303030303,74.0,64.91228070175438,0.6873490618614155,40.0,35.08771929824561,1.893939393939394,10430.0,83.86266784594355,96.87906371911573,2007.0,16.137332154056445,95.0284090909091,83.0,70.94017094017094,0.7709455693851013,34.0,29.059829059829063,1.6098484848484849,157.0,1.4582946312465168,37.47016706443914,262.0,12.405303030303031,62.52983293556086,1826.0,16.960802526472225,71.63593566104355,723.0,34.23295454545455,28.364064338956453,2891.0,26.85305591677503,89.25858951175407,500.0,23.674242424242426,14.744913005013272,2468.0,22.924020063161805,297.0,14.0625,10.741410488245931,920.0,8.545420769087869,90.37328094302553,98.0,4.640151515151516,9.62671905697446,6279.0,58.32249674902471,87.52439364371341,895.0,42.37689393939394,12.47560635628659,2504.0,23.258406093256546,90.80694586312565,232.0,10.984848484848484,8.47953216374269,1778.0,16.514954486345903,180.0,8.522727272727272,9.19305413687436,526.0,19.962049335863377,20.42718446601942,526.0,19.962049335863377,20.42718446601942,0,0.0,,270.0,10.246679316888045,9.437259699405802,2323.0,6.7987590728166705,226.0,44.054580896686154,0.0,0.0,0.0,0.0,0.0,0.0,30.0,17.24137931034483,56.0,16.091954022988507,2323.0,6.837984222300718,53.0,12.155963302752294,19105.0,42.644851395977184,4643.0,13.938757129990995,6772.0,20.33023116181327,2674.0,8.027619333533472,116.0,0.3482437706394476
