NAME,GEO_ID,Population,Male Under 5,Female Under 5,Male 5 to 14,Female 5 to 14,Male 15 to 24,Female 15 to 24,Male 5 to 9,Female 5 to 9,Male 10 to 14,Female 10 to 14,Male 15 to 17,Female 15 to 17,Male 18 to 24,Female 18 to 24,Male 25 to 34,Female 25 to 34,Male 35 to 44,Female 35 to 44,Male 45 to 54,Female 45 to 54,Male 55 to 64,Female 55 to 64,Male 65 to 74,Female 65 to 74,Male 75 to 84,Female 75 to 84,Male 85 and Older,Female 85 and Older,Age:Under 5,Age %:Under 5,Age:5 to 9,Age%:5 to 9,Age:10 to 14,Age%:10 to 14,Age:15 to 17,Age%:15 to 17,Age:18 to 24,Age%:18 to 24,Age:25 to 34,Age%:25 to 34,Age:35 to 44,Age%:35 to 44,Age:45 to 54,Age%:45 to 54,Age:55 to 64,Age%:55 to 64,Age:65 to 74,Age%:65 to 74,Age:75 to 84,Age%:75 to 84,Age:85 and Older,Age%:85 and Older,Age:School Age 5 to 18,Age%:School Age 5 to 18,Age:Under 18,Age%:Under 18,Age:18 to 54,Age%:18 to 54,Age:55 and Older,Age%:55 and Older,Age:65 and Older,Age%:65 and Older,White Alone,White Alone %,Non-White Population: Race,Black or African American Alone,Black or African American Alone %,Black or African American Alone % Non-White Population,American Indian Alaska Native Alone,American Indian Alaska Native Alone %,American Indian Alaska Native Alone % Non-White Population,Asian Alone,Asian Alone %,Asian Alone % Non-White Population,Native Hawaiian Other Pacific Islander Alone,Native Hawaiian Other Pacific Islander Alone %,Native Hawaiian Other Pacific Islander Alone % Non-White Population,Some Other Race Alone,Some Other Race Alone %,Some Other Race Alone % Non-White Population,Two or More Races,Two or More Races %,Two or More Races % Non-White Population,Hispanic or Latino,Hispanic or Latino %,Not Hispanic or Latino,Not Hispanic or Latino %,Minority,Minority %,White Alone Not Hispanic or Latino,White Alone Not Hispanic or Latino %,Total Households,Family Households,Family Households: Married Couple Family,"Household Type%: Family, Married Couple Households",Family Households: Not Married Couple Family,"Household Type%: Family, Not Married Couple Households",Family Households: Not Married Couple: Male no Spouse,Family Households: Not Married Couple: Female no Spouse,Nonfamily Households,Nonfamily Households: Householder Alone,"Household Type%: Nonfamily, Householder Alone",Nonfamily Households: Householder not Alone,"Household Type%: Nonfamily, Householder Not Alone",Average Household Size,Occupancy:Total Households,Occupancy:Occupied Units,Occupancy%:Occupied Units,Occupancy:Vacant Units,Occupancy%:Vacant Units,Tenure:Total Households,Tenure:Owners,Tenure%:Owners,Tenure:Renters,Tenure%:Renters
"Stewart County, Tennessee",0500000US47161,12370.0,374.0,353.0,895.0,837.0,739.0,685.0,430.0,420.0,465.0,417.0,267.0,234.0,472.0,451.0,777.0,769.0,974.0,987.0,906.0,842.0,664.0,725.0,505.0,543.0,256.0,329.0,68.0,142.0,727.0,5.87712206952304,850.0,6.8714632174616,882.0,7.130153597413096,501.0,4.050121261115603,923.0,7.461600646725949,1546.0,12.497978981406629,1961.0,15.852869846402587,1816.0,14.680679062247373,1389.0,11.228779304769605,1048.0,8.47210994341148,585.0,4.729183508488278,210.0,1.6976556184316896,2233.0,18.051738075990297,2960.0,23.92886014551334,6178.0,49.94341147938561,3232.0,26.12772837510105,1843.0,14.898949070331447,11785.0,95.27081649151172,585.0,159.0,1.2853678253839935,27.17948717948718,75.0,0.6063055780113177,12.82051282051282,180.0,1.4551333872271623,30.76923076923077,6.0,0.04850444624090541,1.0256410256410255,29.0,0.23443815683104285,4.957264957264957,136.0,1.099434114793856,23.247863247863247,124.0,1.0024252223120453,12246.0,98.99757477768796,669.0,5.408245755860954,11701.0,94.59175424413905,4930.0,3652.0,3071.0,62.292089249492896,581.0,11.784989858012171,183.0,398.0,1278.0,1140.0,23.123732251521297,138.0,2.7991886409736306,2.49,5977.0,4930.0,82.48285092855949,1047.0,17.51714907144052,4930.0,3904.0,79.18864097363083,1026.0,20.811359026369168
"Sumner County, Tennessee",0500000US47165,130449.0,4567.0,4266.0,9939.0,9347.0,8615.0,8088.0,4862.0,4574.0,5077.0,4773.0,3242.0,2976.0,5373.0,5112.0,8794.0,9036.0,10750.0,11468.0,9378.0,9577.0,6168.0,6540.0,3524.0,4174.0,1719.0,2868.0,422.0,1209.0,8833.0,6.771228602748967,9436.0,7.233478217540955,9850.0,7.550843624711573,6218.0,4.766613772432138,10485.0,8.03762389899501,17830.0,13.668176835391609,22218.0,17.03194351815652,20327.0,15.582334858833722,12708.0,9.741738150541591,7698.0,5.9011567739116435,4587.0,3.516316721477359,1631.0,1.2502970509547793,25504.0,19.55093561468467,34337.0,26.322164217433635,69488.0,53.26832708568099,26624.0,20.40950869688537,13916.0,10.667770546343782,119344.0,91.48709457335818,11105.0,7540.0,5.7800366426726155,67.89734353894642,373.0,0.28593549969719967,3.3588473660513283,856.0,0.6561951413962545,7.708239531742459,38.0,0.02913015814609541,0.3421882035119316,1047.0,0.8026125152358393,9.428185502026114,1251.0,0.9589954694938252,11.265195857721746,2291.0,1.75624190296591,128158.0,98.24375809703409,12228.0,9.37377825816986,118221.0,90.62622174183014,48941.0,37054.0,29897.0,61.08784046096321,7157.0,14.623730614413274,1885.0,5272.0,11887.0,9940.0,20.310169387630005,1947.0,3.9782595369935225,2.64,51657.0,48941.0,94.74224209690846,2716.0,5.257757903091546,48941.0,36975.0,75.55015222410658,11966.0,24.449847775893424
"Trousdale County, Tennessee",0500000US47169,7259.0,217.0,222.0,550.0,467.0,474.0,443.0,286.0,236.0,264.0,231.0,163.0,138.0,311.0,305.0,438.0,473.0,563.0,565.0,518.0,522.0,384.0,385.0,252.0,278.0,142.0,232.0,35.0,99.0,439.0,6.047664967626395,522.0,7.191073150571705,495.0,6.819121091059374,301.0,4.146576663452266,616.0,8.486017357762778,911.0,12.54993800799008,1128.0,15.539330486292876,1085.0,14.946962391513981,769.0,10.593745694999312,530.0,7.301281168204987,374.0,5.152224824355972,134.0,1.8459842953574872,1318.0,18.156770905083345,1757.0,24.20443587270974,3695.0,50.9023281443725,1807.0,24.89323598291776,1038.0,14.299490287918445,6284.0,86.56839785094365,975.0,824.0,11.351425816228131,84.51282051282051,17.0,0.234192037470726,1.7435897435897436,8.0,0.11020801763328282,0.8205128205128205,2.0,0.027552004408320705,0.20512820512820512,72.0,0.9918721586995454,7.384615384615385,52.0,0.7163521146163383,5.333333333333334,110.0,1.515360242457639,7149.0,98.48463975754235,1010.0,13.913762226201957,6249.0,86.08623777379805,2780.0,2036.0,1621.0,58.309352517985616,415.0,14.928057553956833,101.0,314.0,744.0,640.0,23.021582733812952,104.0,3.741007194244604,2.55,3095.0,2780.0,89.82229402261711,315.0,10.177705977382875,2780.0,2125.0,76.43884892086331,655.0,23.561151079136692
"Williamson County, Tennessee",0500000US47187,126638.0,4722.0,4447.0,11183.0,10683.0,7358.0,6814.0,5507.0,5158.0,5676.0,5525.0,3269.0,3046.0,4089.0,3768.0,7379.0,8126.0,11586.0,12949.0,10663.0,10580.0,5254.0,5083.0,2661.0,3030.0,1288.0,1823.0,264.0,745.0,9169.0,7.240322809899083,10665.0,8.42164279284259,11201.0,8.844896476571014,6315.0,4.986654874524234,7857.0,6.204298867638466,15505.0,12.243560384718647,24535.0,19.374121511710545,22166.0,17.503434987918318,10337.0,8.162636807277437,5691.0,4.493911780034429,3111.0,2.4566086008938863,1009.0,0.7967592665708555,28181.0,22.253194143937836,37350.0,29.493516953836924,69140.0,54.59656659138648,20148.0,15.909916454776607,9811.0,7.7472796474991705,115941.0,91.55308833051691,10697.0,6564.0,5.183278320883147,61.3629989716743,248.0,0.19583379396389708,2.3184070300084136,1583.0,1.2500197413098755,14.798541647190802,32.0,0.02526887664050285,0.299149294194634,1226.0,0.9681138362892654,11.461157333831915,1044.0,0.8243971003964056,9.759745723099934,3197.0,2.524518706865238,123441.0,97.47548129313476,12461.0,9.839858494290814,114177.0,90.16014150570919,44725.0,35758.0,31211.0,69.78423700391279,4547.0,10.166573504751257,1054.0,3493.0,8967.0,7430.0,16.612632755729457,1537.0,3.4365567356064846,2.81,47005.0,44725.0,95.14945218593766,2280.0,4.850547814062334,44725.0,36443.0,81.4823923979877,8282.0,18.517607602012298
"Wilson County, Tennessee",0500000US47189,88809.0,3074.0,2964.0,6865.0,6529.0,5577.0,5116.0,3334.0,3214.0,3531.0,3315.0,2007.0,1866.0,3570.0,3250.0,5985.0,6201.0,7689.0,8280.0,6649.0,6627.0,4429.0,4244.0,2261.0,2590.0,1030.0,1690.0,271.0,738.0,6038.0,6.798860475852672,6548.0,7.373126597529529,6846.0,7.708678174509339,3873.0,4.361044488734249,6820.0,7.679401862423853,12186.0,13.721582272067021,15969.0,17.981285680505355,14316.0,16.119987839070365,8673.0,9.765902104516435,4851.0,5.46228422794987,2720.0,3.062752648943238,1009.0,1.1361461113175466,17267.0,19.44284926077312,23305.0,26.24170973662579,48251.0,54.331205170647124,17253.0,19.42708509272709,8580.0,9.661182988210653,81261.0,91.50086139918253,7548.0,5563.0,6.2640047742908935,73.70164281928989,288.0,0.32429145694693107,3.815580286168521,426.0,0.4796811134006688,5.643879173290938,24.0,0.02702428807891092,0.3179650238473768,428.0,0.4819331374072448,5.670376258611553,819.0,0.9222038306928353,10.850556438791733,1127.0,1.2690155277055253,87682.0,98.73098447229447,8171.0,9.200644078865881,80638.0,90.79935592113412,32798.0,25595.0,21069.0,64.23867308982256,4526.0,13.799621928166353,1212.0,3314.0,7203.0,5930.0,18.080370754314288,1273.0,3.881334227696811,2.67,34921.0,32798.0,93.92056355774461,2123.0,6.079436442255377,32798.0,26707.0,81.42874565522288,6091.0,18.57125434477712
"Allen County, Kentucky",0500000US21003,17800.0,610.0,562.0,1334.0,1285.0,1198.0,1188.0,663.0,646.0,671.0,639.0,402.0,408.0,796.0,780.0,1203.0,1188.0,1328.0,1349.0,1129.0,1203.0,886.0,900.0,633.0,716.0,304.0,517.0,91.0,176.0,1172.0,6.584269662921348,1309.0,7.353932584269662,1310.0,7.359550561797752,810.0,4.550561797752809,1576.0,8.853932584269662,2391.0,13.43258426966292,2677.0,15.03932584269663,2531.0,14.219101123595507,1786.0,10.03370786516854,1349.0,7.578651685393259,821.0,4.612359550561798,267.0,1.5,3429.0,19.264044943820224,4601.0,25.848314606741575,8976.0,50.426966292134836,4223.0,23.724719101123597,2437.0,13.691011235955056,17376.0,97.61797752808988,424.0,191.0,1.0730337078651686,45.04716981132076,29.0,0.16292134831460675,6.839622641509433,21.0,0.11797752808988762,4.952830188679245,2.0,0.011235955056179775,0.4716981132075472,64.0,0.3595505617977528,15.09433962264151,117.0,0.6573033707865168,27.594339622641513,147.0,0.8258426966292134,17653.0,99.17415730337079,507.0,2.848314606741573,17293.0,97.15168539325842,6910.0,5110.0,4188.0,60.60781476121563,922.0,13.342981186685963,243.0,679.0,1800.0,1598.0,23.12590448625181,202.0,2.923299565846599,2.55,8057.0,6910.0,85.76393198460966,1147.0,14.236068015390343,6910.0,5461.0,79.03039073806079,1449.0,20.96960926193922
"Simpson County, Kentucky",0500000US21213,16405.0,597.0,631.0,1258.0,1136.0,1048.0,1030.0,591.0,596.0,667.0,540.0,363.0,320.0,685.0,710.0,1113.0,1142.0,1284.0,1247.0,1067.0,1134.0,777.0,788.0,486.0,591.0,293.0,504.0,80.0,199.0,1228.0,7.485522706491923,1187.0,7.235598902773545,1207.0,7.357512953367876,683.0,4.1633648277964035,1395.0,8.503505028954587,2255.0,13.74580920451082,2531.0,15.428223102712588,2418.0,14.73940871685462,1565.0,9.5397744590064,1077.0,6.565071624504724,797.0,4.85827491618409,279.0,1.7007010057909173,3077.0,18.756476683937823,4305.0,26.241999390429747,8382.0,51.09417860408412,3718.0,22.663822005486132,2153.0,13.12404754647973,14410.0,87.83907345321549,1995.0,1676.0,10.216397439804938,84.01002506265665,28.0,0.1706796708320634,1.4035087719298245,90.0,0.5486132276744895,4.511278195488721,10.0,0.06095702529716549,0.5012531328320802,49.0,0.298689423956111,2.456140350877193,142.0,0.86558975921975,7.117794486215538,150.0,0.9143553794574825,16255.0,99.08564462054251,2091.0,12.746113989637307,14314.0,87.25388601036269,6415.0,4637.0,3645.0,56.81995323460639,992.0,15.463756819953234,257.0,735.0,1778.0,1551.0,24.177708495713173,227.0,3.538581449727202,2.52,7016.0,6415.0,91.43386545039908,601.0,8.566134549600912,6415.0,4603.0,71.75370226032736,1812.0,28.24629773967264
"Adams city, Tennessee",1600000US4700200,566.0,20.0,17.0,47.0,46.0,46.0,35.0,22.0,25.0,25.0,21.0,19.0,16.0,27.0,19.0,32.0,36.0,40.0,43.0,38.0,47.0,25.0,24.0,20.0,24.0,5.0,15.0,1.0,5.0,37.0,6.5371024734982335,47.0,8.303886925795052,46.0,8.12720848056537,35.0,6.18374558303887,46.0,8.12720848056537,68.0,12.014134275618375,83.0,14.664310954063604,87.0,15.371024734982333,49.0,8.657243816254418,44.0,7.773851590106007,20.0,3.53356890459364,6.0,1.0600706713780919,128.0,22.614840989399294,165.0,29.151943462897528,282.0,49.82332155477032,119.0,21.024734982332156,70.0,12.36749116607774,510.0,90.10600706713781,56.0,48.0,8.480565371024735,85.71428571428571,1.0,0.17667844522968199,1.7857142857142856,2.0,0.35335689045936397,3.571428571428571,0.0,0.0,0.0,5.0,0.88339222614841,8.928571428571429,0.0,0.0,0.0,11.0,1.9434628975265018,555.0,98.0565371024735,62.0,10.954063604240282,504.0,89.04593639575971,203.0,159.0,120.0,59.11330049261084,39.0,19.21182266009852,7.0,32.0,44.0,36.0,17.733990147783253,8.0,3.9408866995073892,2.79,230.0,203.0,88.26086956521739,27.0,11.73913043478261,203.0,166.0,81.77339901477832,37.0,18.226600985221676
"Ashland City town, Tennessee",1600000US4702180,3641.0,116.0,112.0,270.0,268.0,266.0,231.0,133.0,145.0,137.0,123.0,77.0,70.0,189.0,161.0,317.0,303.0,275.0,297.0,235.0,215.0,124.0,134.0,97.0,137.0,61.0,97.0,21.0,65.0,228.0,6.262015929689646,278.0,7.635265037077726,260.0,7.1408953584180175,147.0,4.037352375720956,350.0,9.612743751716561,620.0,17.028288931612195,572.0,15.709969788519636,490.0,13.457841252403185,258.0,7.085965394122494,234.0,6.426805822576215,158.0,4.339467179346333,86.0,2.361988464707498,685.0,18.813512771216697,913.0,25.075528700906347,1992.0,54.710244438341114,736.0,20.21422686075254,478.0,13.128261466630049,3424.0,94.04009887393573,217.0,136.0,3.735237572095578,62.67281105990783,10.0,0.274649821477616,4.6082949308755765,9.0,0.24718483932985444,4.147465437788019,0.0,0.0,0.0,38.0,1.0436693216149409,17.51152073732719,24.0,0.6591595715462785,11.059907834101383,74.0,2.0324086789343587,3567.0,97.96759132106564,250.0,6.866245536940401,3391.0,93.1337544630596,1416.0,944.0,670.0,47.31638418079096,274.0,19.350282485875706,70.0,204.0,472.0,391.0,27.612994350282488,81.0,5.720338983050848,2.44,1508.0,1416.0,93.89920424403184,92.0,6.10079575596817,1416.0,860.0,60.73446327683616,556.0,39.26553672316384
"Belle Meade city, Tennessee",1600000US4704620,2943.0,103.0,85.0,289.0,278.0,94.0,116.0,156.0,129.0,133.0,149.0,54.0,75.0,40.0,41.0,50.0,64.0,214.0,290.0,277.0,269.0,186.0,179.0,131.0,136.0,72.0,78.0,9.0,23.0,188.0,6.388039415562351,285.0,9.683995922528032,282.0,9.582059123343527,129.0,4.383282364933741,81.0,2.7522935779816518,114.0,3.873598369011213,504.0,17.12538226299694,483.0,16.411824668705403,365.0,12.402310567448183,267.0,9.072375127421,150.0,5.09683995922528,32.0,1.0873258579680598,696.0,23.649337410805302,884.0,30.03737682636765,1245.0,42.303771661569826,814.0,27.658851512062522,449.0,15.256540944614338,2903.0,98.64084267753994,40.0,10.0,0.33978933061501865,25.0,1.0,0.03397893306150187,2.5,14.0,0.47570506286102615,35.0,0.0,0.0,0.0,6.0,0.20387359836901123,15.0,9.0,0.3058103975535168,22.5,21.0,0.7135575942915392,2922.0,99.28644240570847,50.0,1.6989466530750934,2893.0,98.3010533469249,1067.0,882.0,837.0,78.44423617619493,45.0,4.217432052483598,12.0,33.0,185.0,165.0,15.463917525773196,20.0,1.874414245548266,2.76,1133.0,1067.0,94.1747572815534,66.0,5.825242718446602,1067.0,1016.0,95.22024367385193,51.0,4.779756326148079
"Berry Hill city, Tennessee",1600000US4705140,674.0,11.0,12.0,19.0,13.0,50.0,43.0,13.0,7.0,6.0,6.0,7.0,9.0,43.0,34.0,78.0,63.0,66.0,61.0,59.0,40.0,35.0,35.0,19.0,33.0,6.0,24.0,2.0,5.0,23.0,3.4124629080118694,20.0,2.967359050445104,12.0,1.7804154302670623,16.0,2.3738872403560833,77.0,11.42433234421365,141.0,20.919881305637983,127.0,18.84272997032641,106.0,15.727002967359049,70.0,10.385756676557865,52.0,7.71513353115727,30.0,4.451038575667656,7.0,1.0385756676557862,48.0,7.121661721068249,71.0,10.534124629080118,444.0,65.8753709198813,159.0,23.590504451038576,89.0,13.204747774480714,515.0,76.40949554896143,159.0,109.0,16.172106824925816,68.55345911949685,1.0,0.1483679525222552,0.628930817610063,16.0,2.3738872403560833,10.062893081761008,0.0,0.0,0.0,13.0,1.9287833827893175,8.176100628930817,20.0,2.967359050445104,12.578616352201259,23.0,3.4124629080118694,651.0,96.58753709198812,168.0,24.92581602373887,506.0,75.07418397626114,399.0,126.0,79.0,19.799498746867165,47.0,11.779448621553884,14.0,33.0,273.0,235.0,58.89724310776943,38.0,9.523809523809524,1.65,442.0,399.0,90.27149321266968,43.0,9.728506787330318,399.0,128.0,32.08020050125313,271.0,67.91979949874687
"Brentwood city, Tennessee",1600000US4708280,23445.0,685.0,654.0,2357.0,2229.0,1298.0,1176.0,1091.0,978.0,1266.0,1251.0,767.0,703.0,531.0,473.0,530.0,686.0,1918.0,2397.0,2476.0,2491.0,1390.0,1232.0,594.0,582.0,260.0,316.0,42.0,132.0,1339.0,5.711239070164214,2069.0,8.824909362337385,2517.0,10.735764555342291,1470.0,6.269993602047346,1004.0,4.282362977180636,1216.0,5.186606952441885,4315.0,18.40477713798251,4409.0,18.805715504371932,2622.0,11.183621241202815,1176.0,5.015994881637876,576.0,2.4568138195777354,174.0,0.7421625079974409,6056.0,25.83066751972702,7395.0,31.541906589891234,11502.0,49.0595009596929,4548.0,19.398592450415865,1926.0,8.214971209213052,22187.0,94.6342503732139,1258.0,442.0,1.8852633823843037,35.13513513513514,37.0,0.15781616549370867,2.941176470588235,585.0,2.495201535508637,46.50238473767885,0.0,0.0,0.0,44.0,0.18767327788441032,3.4976152623211445,150.0,0.6397952655150352,11.92368839427663,259.0,1.1047131584559606,23186.0,98.89528684154403,1469.0,6.265728300277244,21976.0,93.73427169972275,7693.0,6812.0,6326.0,82.23059924606785,486.0,6.317431431171194,107.0,379.0,881.0,766.0,9.957103860652541,115.0,1.4948654621084103,3.02,7889.0,7693.0,97.51552795031056,196.0,2.484472049689441,7693.0,7338.0,95.38541531262187,355.0,4.6145846873781355
"Burns town, Tennessee",1600000US4709880,1366.0,43.0,37.0,96.0,87.0,89.0,81.0,51.0,52.0,45.0,35.0,27.0,26.0,62.0,55.0,108.0,112.0,122.0,111.0,82.0,93.0,73.0,68.0,42.0,46.0,16.0,42.0,6.0,12.0,80.0,5.856515373352855,103.0,7.540263543191801,80.0,5.856515373352855,53.0,3.8799414348462666,117.0,8.56515373352855,220.0,16.105417276720353,233.0,17.05710102489019,215.0,15.739385065885797,141.0,10.322108345534406,88.0,6.44216691068814,58.0,4.24597364568082,18.0,1.3177159590043925,236.0,17.276720351390924,316.0,23.133235724743777,745.0,54.53879941434846,305.0,22.32796486090776,164.0,12.005856515373353,1314.0,96.19326500732065,52.0,24.0,1.7569546120058566,46.15384615384615,13.0,0.951683748169839,25.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.36603221083455345,9.615384615384617,10.0,0.7320644216691069,19.230769230769234,7.0,0.5124450951683748,1359.0,99.48755490483163,53.0,3.8799414348462666,1313.0,96.12005856515373,549.0,397.0,299.0,54.462659380692166,98.0,17.850637522768668,28.0,70.0,152.0,119.0,21.67577413479053,33.0,6.0109289617486334,2.48,582.0,549.0,94.3298969072165,33.0,5.670103092783505,549.0,400.0,72.85974499089252,149.0,27.140255009107467
"Cedar Hill city, Tennessee",1600000US4711980,298.0,11.0,12.0,23.0,26.0,25.0,16.0,9.0,13.0,14.0,13.0,12.0,5.0,13.0,11.0,16.0,27.0,24.0,19.0,19.0,21.0,16.0,14.0,7.0,10.0,2.0,7.0,2.0,1.0,23.0,7.718120805369128,22.0,7.38255033557047,27.0,9.060402684563758,17.0,5.704697986577181,24.0,8.053691275167784,43.0,14.429530201342283,43.0,14.429530201342283,45.0,15.100671140939598,30.0,10.06711409395973,17.0,5.704697986577181,9.0,3.0201342281879198,3.0,1.006711409395973,66.0,22.14765100671141,89.0,29.86577181208054,150.0,50.33557046979866,59.0,19.798657718120804,29.0,9.731543624161073,230.0,77.18120805369128,68.0,64.0,21.476510067114095,94.11764705882352,1.0,0.33557046979865773,1.4705882352941175,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6711409395973155,2.941176470588235,1.0,0.33557046979865773,1.4705882352941175,3.0,1.006711409395973,295.0,98.99328859060402,68.0,22.818791946308725,230.0,77.18120805369128,98.0,80.0,57.0,58.16326530612245,23.0,23.46938775510204,4.0,19.0,18.0,16.0,16.3265306122449,2.0,2.0408163265306123,3.04,111.0,98.0,88.28828828828829,13.0,11.711711711711711,98.0,77.0,78.57142857142857,21.0,21.428571428571427
"Charlotte town, Tennessee",1600000US4713080,1153.0,32.0,32.0,79.0,76.0,75.0,74.0,35.0,36.0,44.0,40.0,7.0,27.0,68.0,47.0,133.0,84.0,109.0,83.0,78.0,59.0,53.0,44.0,30.0,40.0,17.0,38.0,3.0,14.0,64.0,5.5507372072853425,71.0,6.157849089332177,84.0,7.285342584562011,34.0,2.9488291413703385,115.0,9.97398091934085,217.0,18.820468343451864,192.0,16.65221162185603,168.0,14.570685169124022,97.0,8.412836079791846,70.0,6.071118820468343,55.0,4.770164787510842,17.0,1.4744145706851692,189.0,16.392020815264527,253.0,21.942758022549867,661.0,57.32870771899393,239.0,20.728534258456204,142.0,12.315698178664354,1001.0,86.81699913269732,152.0,123.0,10.667823070251519,80.92105263157895,4.0,0.3469210754553339,2.631578947368421,2.0,0.17346053772766695,1.3157894736842104,1.0,0.08673026886383348,0.6578947368421052,3.0,0.26019080659150046,1.9736842105263157,19.0,1.647875108412836,12.5,14.0,1.2142237640936688,1139.0,98.78577623590633,159.0,13.790112749349523,994.0,86.20988725065047,395.0,272.0,206.0,52.151898734177216,66.0,16.70886075949367,19.0,47.0,123.0,106.0,26.83544303797468,17.0,4.30379746835443,2.5,413.0,395.0,95.64164648910412,18.0,4.358353510895883,395.0,287.0,72.65822784810126,108.0,27.341772151898734
"Clarksville city, Tennessee",1600000US4715160,103455.0,4749.0,4546.0,8505.0,7791.0,9698.0,8590.0,4477.0,4112.0,4028.0,3679.0,2142.0,2072.0,7556.0,6518.0,10286.0,9381.0,8052.0,8176.0,4956.0,5192.0,2730.0,3290.0,1977.0,2372.0,788.0,1561.0,209.0,606.0,9295.0,8.984582668793195,8589.0,8.302160359576627,7707.0,7.449615774974627,4214.0,4.073268570876226,14074.0,13.60398240781016,19667.0,19.01019767048475,16228.0,15.686047073606883,13244.0,12.801701222753856,6020.0,5.818955101251752,4349.0,4.203760088927553,2349.0,2.270552414093084,815.0,0.7877821274950462,20510.0,19.82504470542748,29805.0,28.809627374220675,60117.0,58.109322894011896,13533.0,13.081049731767436,7513.0,7.2620946305156835,70254.0,67.9077859939104,33201.0,24030.0,23.227490213136146,72.377338031987,560.0,0.5412981489536514,1.686696183849884,2233.0,2.158426368952685,6.725701033101412,262.0,0.25325020540331544,0.7891328574440529,2705.0,2.6146633802136194,8.147344959489173,3411.0,3.2970856894301868,10.27378693412849,6241.0,6.032574549320961,97214.0,93.96742545067904,35893.0,34.6943115364168,67562.0,65.3056884635832,36969.0,26965.0,20834.0,56.35532473153182,6131.0,16.584165111309478,1299.0,4832.0,10004.0,7792.0,21.07711866699126,2212.0,5.983391490167437,2.69,40041.0,36969.0,92.32786393946205,3072.0,7.672136060537948,36969.0,21275.0,57.54821607292596,15694.0,42.45178392707403
"Columbia city, Tennessee",1600000US4716540,33055.0,1269.0,1205.0,2380.0,2234.0,2345.0,2316.0,1164.0,1086.0,1216.0,1148.0,801.0,637.0,1544.0,1679.0,2179.0,2223.0,2389.0,2662.0,2059.0,2166.0,1230.0,1480.0,1006.0,1452.0,612.0,1178.0,184.0,486.0,2474.0,7.48449553774013,2250.0,6.806837089698986,2364.0,7.151716835577068,1438.0,4.350325215549841,3223.0,9.750415973377704,4402.0,13.317198608379973,5051.0,15.280592951142037,4555.0,13.780063530479502,2710.0,8.198457116926335,2458.0,7.436091362880049,1790.0,5.415217062471638,670.0,2.0269248222659204,6052.0,18.308879140825894,8526.0,25.79337467856603,16901.0,51.12993495689003,7628.0,23.076690364543943,4918.0,14.878233247617606,24669.0,74.63016185145969,8386.0,6984.0,21.128422326425657,83.28165990937276,92.0,0.27832400544546965,1.097066539470546,137.0,0.4144607472394494,1.6336751729072265,9.0,0.027227348358795946,0.10732172668733604,680.0,2.0571774315534714,8.108752683043168,484.0,1.464226289517471,5.77152396851896,1554.0,4.701255483285434,31501.0,95.29874451671456,9006.0,27.245499924368477,24049.0,72.75450007563153,13059.0,8807.0,6106.0,46.757025805957575,2701.0,20.683053832605864,568.0,2133.0,4252.0,3634.0,27.82755187992955,618.0,4.732368481507007,2.46,14322.0,13059.0,91.18139924591537,1263.0,8.818600754084626,13059.0,8298.0,63.54238456237078,4761.0,36.45761543762922
"Coopertown town, Tennessee",1600000US4716980,3027.0,104.0,97.0,257.0,237.0,161.0,140.0,124.0,125.0,133.0,112.0,56.0,61.0,105.0,79.0,201.0,227.0,301.0,293.0,261.0,230.0,137.0,120.0,82.0,83.0,35.0,41.0,9.0,11.0,201.0,6.640237859266601,249.0,8.225966303270566,245.0,8.093822266270234,117.0,3.865213082259663,184.0,6.078625702015197,428.0,14.139411959035348,594.0,19.62338949454906,531.0,17.542120911793855,257.0,8.490254377271226,165.0,5.450941526263628,76.0,2.510736703006277,20.0,0.6607201850016519,611.0,20.185001651800462,812.0,26.82523951106706,1697.0,56.062107697390154,518.0,17.112652791542782,261.0,8.622398414271556,2905.0,95.96960687148992,122.0,49.0,1.6187644532540468,40.16393442622951,12.0,0.39643211100099107,9.836065573770492,14.0,0.46250412950115627,11.475409836065573,0.0,0.0,0.0,18.0,0.5946481665014867,14.754098360655737,29.0,0.9580442682523951,23.770491803278688,38.0,1.2553683515031384,2989.0,98.74463164849686,147.0,4.856293359762141,2880.0,95.14370664023785,1078.0,914.0,791.0,73.37662337662337,123.0,11.410018552875696,46.0,77.0,164.0,128.0,11.873840445269018,36.0,3.339517625231911,2.81,1128.0,1078.0,95.56737588652481,50.0,4.432624113475177,1078.0,975.0,90.4452690166976,103.0,9.554730983302411
